"p_val","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj","cluster","gene","avg_log2FC.y","pct.1.y","pct.2.y","sd.1","sd.2","RNA.MTC.123","RNA.MTC.456","se","log2FC","tstat","tstat_corrected"
1.83908388027963e-27,0.0605281067147969,0.87,0.81,3.21839679048935e-23,"MTC_456","SMIM19",0.0605281067147969,0.87,0.81,0.246119265781562,0.232171690965537,0.121369985330711,0.153032277850192,0.00284291838324277,0.0605281067147969,21.2908351754213,13.3370918339586
3.87282724366007e-53,0.0604631317413404,0.959,0.923,6.77744767640512e-49,"MTC_456","DDRGK1",0.0604631317413404,0.959,0.923,0.257199784807663,0.273921543511219,0.23032591364245,0.304224488231237,0.003139648447131,0.0604631317413404,19.2579305484318,14.8421117125787
6.03865059758047e-74,0.0604046401985535,0.834,0.732,1.05676385457658e-69,"MTC_456","EIF1AD",0.0604046401985535,0.834,0.732,0.207566819485867,0.207458566144208,0.0714867019580404,0.0982350686191833,0.00245931686913256,0.0604046401985535,24.5615524199853,16.8442869670851
5.13127548788356e-133,0.0602843767124779,0.501,0.377,8.97973210379623e-129,"MTC_456","IQSEC1",0.0602843767124779,0.501,0.377,0.139880604452779,0.110114346129421,0.0223636711524986,0.0385064785708786,0.00150781229421735,0.0602843767124779,39.9813537425554,25.0459739437207
4.75315165615723e-272,0.0602610068753734,0.352,0.179,8.31801539827515e-268,"MTC_456","ARRDC4",0.0602610068753734,0.352,0.179,0.114117118293149,0.0741507441077653,0.0100363543593343,0.0237154028981052,0.00116151893518641,0.0602610068753734,51.8812092079257,32.4380608552817
1.95425274467431e-86,0.0600026204113501,0.732,0.631,3.41994230318004e-82,"MTC_456","SNX7",0.0600026204113501,0.732,0.631,0.18560403116176,0.179587320236981,0.0590318260093165,0.0841554857011412,0.00216752615203142,0.0600026204113501,27.6825358508894,18.6931707746447
7.31461910041458e-66,0.0599732133750924,0.92,0.864,1.28005834257255e-61,"MTC_456","TSN",0.0599732133750924,0.92,0.864,0.227688723756826,0.240868172416421,0.128594935901539,0.173429425745623,0.00277038645396457,0.0599732133750924,21.6479593629501,16.2628446359033
1.30016172860662e-128,0.0599605280769385,0.736,0.616,2.27528302506159e-124,"MTC_456","FADD",0.0599605280769385,0.736,0.616,0.171672251307902,0.173977236815542,0.0469800369921603,0.0743908609982357,0.00204695852944909,0.0599605280769385,29.2924977298275,20.7076185422806
2.06919868787276e-70,0.0599006329159262,0.825,0.733,3.62109770377732e-66,"MTC_456","SNAPC5",0.0599006329159262,0.825,0.733,0.203998706000109,0.206492285521835,0.0854467759423522,0.113102813769837,0.00243107754120755,0.0599006329159262,24.639540245258,17.3586109643575
1.03191410169886e-44,0.0598551333458516,0.977,0.951,1.80584967797301e-40,"MTC_456","ARPP19",0.0598551333458516,0.977,0.951,0.251809798997172,0.262704621141406,0.2239632629632,0.281487387870892,0.00304354028292312,0.0598551333458516,19.6662858979362,14.3954865679984
4.174931216645e-105,0.059767533476261,0.793,0.739,7.30612962912874e-101,"MTC_456","DPAGT1",0.059767533476261,0.793,0.739,0.200289587012833,0.207982249315799,0.0729612857962955,0.11724296557541,0.0024154824042818,0.059767533476261,24.7435184666691,18.3548233893899
4.16346254734394e-65,0.0597318402470963,0.908,0.847,7.28605945785189e-61,"MTC_456","TATDN1",0.0597318402470963,0.908,0.847,0.220133830752049,0.231409916982621,0.120071433127127,0.158058728820065,0.00267034647074955,0.0597318402470963,22.3685731051708,16.5508328374584
3.85803487198503e-63,0.0597244035153772,0.987,0.974,6.7515610259738e-59,"MTC_456","SCAND1",0.0597244035153772,0.987,0.974,0.262177657830427,0.288934238231501,0.340899292046691,0.429588284903778,0.00325492696369001,0.0597244035153772,18.3489227812563,15.1498868740924
1.98012850647208e-54,0.059481790926387,0.542,0.459,3.46522488632614e-50,"MTC_456","RALGDS",0.059481790926387,0.542,0.459,0.174348140070245,0.134520370908888,0.0324867657376133,0.0419044698305578,0.00186673006980868,0.059481790926387,31.8641628419706,18.1576332652986
6.72509799829796e-85,0.0594071610970943,0.932,0.894,1.17689214970214e-80,"MTC_456","BAG6",0.0594071610970943,0.932,0.894,0.230047920468864,0.24752100695998,0.126893296766391,0.182617495974865,0.00282224495943488,0.0594071610970943,21.0496119050523,16.4689050485937
0,0.0594025694222986,0.337,0.135,0,"MTC_456","C17orf107",0.0594025694222986,0.337,0.135,0.103459513029966,0.0661105375004268,0.00666624146948127,0.0193575097753575,0.00104853012024651,0.0594025694222986,56.6531836093876,36.0637487655028
0,0.0592974180373921,0.216,0.052,0,"MTC_456","BCL7A",0.0592974180373921,0.216,0.052,0.106570423643587,0.0376987865195701,0.00255628547739014,0.01290193973779,0.000980509187410635,0.0592974180373921,60.4761472903552,36.0861194014849
3.10603824185338e-91,0.0592916715644396,0.935,0.89,5.43556692324341e-87,"MTC_456","NTMT1",0.0592916715644396,0.935,0.89,0.222428314319742,0.249310053801985,0.145078129982782,0.198432875872124,0.002785215377761,0.0592916715644396,21.2880023706114,17.3910381972152
1.70716854927626e-203,0.0592656897474823,0.508,0.316,2.98754496123345e-199,"MTC_456","DOCK5",0.0592656897474823,0.508,0.316,0.169301742728142,0.164740870443269,0.0340378850692017,0.0413248485777787,0.00198205264950466,0.0592656897474823,29.9011682471168,20.6589332107972
2.0366370666106e-59,0.0592084783790658,0.912,0.842,3.56411486656854e-55,"MTC_456","TAF12",0.0592084783790658,0.912,0.842,0.225400791185891,0.23838026416001,0.125987626761924,0.163177183163389,0.00274217368748432,0.0592084783790658,21.5918045779894,16.1752953741692
1.33959152453392e-65,0.0590826347305559,0.867,0.777,2.34428516793436e-61,"MTC_456","CCDC32",0.0590826347305559,0.867,0.777,0.201186316974103,0.207467100165511,0.0980164551310782,0.124689105267196,0.00241836875636783,0.0590826347305559,24.430779869689,17.5326115707802
2.52085738566523e-107,0.0590511592848934,0.734,0.641,4.41150042491414e-103,"MTC_456","ALG1",0.0590511592848934,0.734,0.641,0.175875857906907,0.176050918806691,0.0543759168314356,0.0835881315648239,0.00208526836140791,0.0590511592848934,28.3182540807475,19.9049678600598
2.06077645312557e-145,0.0590003030217308,0.599,0.459,3.60635879296975e-141,"MTC_456","SNX12",0.0590003030217308,0.599,0.459,0.150591622646122,0.136860022197787,0.0292391096370966,0.0474124051215172,0.00171269724590148,0.0590003030217308,34.4487638798507,22.7496361972209
9.42974076166151e-89,0.0589938087293052,0.805,0.714,1.65020463329076e-84,"MTC_456","SPRYD7",0.0589938087293052,0.805,0.714,0.188489742732576,0.191751044667768,0.0676191083615094,0.0987717549643492,0.00225144834217993,0.0589938087293052,26.2026037302661,18.6197964119131
1.49546944121466e-14,0.0589308160758756,0.851,0.787,2.61707152212565e-10,"MTC_456","KYNU",0.0589308160758756,0.851,0.787,0.247593058534824,0.220821005748858,0.102927482620076,0.12655984052749,0.00279464336194325,0.0589308160758756,21.0870613683236,11.7452813511582
1.44674136107373e-49,0.0588800744801555,0.792,0.728,2.53179738187902e-45,"MTC_456","AKT1",0.0588800744801555,0.792,0.728,0.230387507009019,0.220524277365931,0.0891715032846584,0.121971938971095,0.00267790130007001,0.0588800744801555,21.9873953078914,14.5407704567918
0,0.0588276437229741,0.13,0.003,0,"MTC_456","IL1R1",0.0588276437229741,0.13,0.003,0.112720793192043,0.0136193666290977,0.000163275719114739,0.00767308134631612,0.000992970760496663,0.0588276437229741,59.2440845826616,33.5171869994394
0,0.0586599750065009,0.345,0.149,0,"MTC_456","MICAL2",0.0586599750065009,0.345,0.149,0.0988171551270267,0.0606850500130584,0.00784233688372959,0.0223200184006737,0.00099173782040157,0.0586599750065009,59.1486719572201,37.7563169591443
1.2551354495853e-119,0.0586520884059847,0.283,0.177,2.19648703677427e-115,"MTC_456","SLC6A8",0.0586520884059847,0.283,0.177,0.134197954080767,0.0769719383413578,0.00860514063396889,0.0170604922180472,0.00132613013635914,0.0586520884059847,44.2280035706095,25.2297790228226
2.11694512592986e-43,0.0586331236276812,0.658,0.573,3.70465397037725e-39,"MTC_456","MTA2",0.0586331236276812,0.658,0.573,0.205762006606068,0.172386004021949,0.0424185215893916,0.0528038028060985,0.00226745807902657,0.0586331236276812,25.8585259723314,14.2254900441272
2.18243821385378e-137,0.0585785486085874,0.614,0.478,3.81926687424412e-133,"MTC_456","CASP7",0.0585785486085874,0.614,0.478,0.14990310029141,0.136386247285111,0.0322801199056087,0.0509269339875754,0.00170564135099417,0.0585785486085874,34.3440012019195,22.6519076039009
1.25723285410289e-95,0.058496815584917,0.732,0.621,2.20015749468006e-91,"MTC_456","GSKIP",0.058496815584917,0.732,0.621,0.182756303831746,0.1775135032231,0.0500924803877845,0.072020240742159,0.00213787544150784,0.058496815584917,27.3621252432085,18.5885377096516
1.04654060154345e-61,0.0584480600654761,0.88,0.813,1.83144605270104e-57,"MTC_456","RFXANK",0.0584480600654761,0.88,0.813,0.222132179013826,0.226217339409273,0.100799795905362,0.135873648700462,0.00265460989489988,0.0584480600654761,22.0175703321864,15.7084554706936
3.5862809295234e-53,0.0584012148030989,0.928,0.868,6.27599162666594e-49,"MTC_456","FKBP15",0.0584012148030989,0.928,0.868,0.259442136684141,0.289840952703373,0.208497990943305,0.252285517135636,0.00324324223596399,0.0584012148030989,18.0070468235439,15.158946617243
1.33509972744997e-62,0.0583723986877754,0.895,0.826,2.33642452303745e-58,"MTC_456","ATG5",0.0583723986877754,0.895,0.826,0.214931721318883,0.227201081488189,0.126974934625947,0.161585524802583,0.00261421477939473,0.0583723986877754,22.3288457964003,16.6202404262131
1.75690162870666e-39,0.0583655729517299,0.88,0.801,3.07457785023666e-35,"MTC_456","ZFAND3",0.0583655729517299,0.88,0.801,0.228379412481728,0.224800941261855,0.102202946616507,0.128525645940354,0.00268737649521506,0.0583655729517299,21.7184205695225,14.5181829512703
5.94676246778702e-191,0.0583559578910379,0.275,0.142,1.04068343186273e-186,"MTC_456","TLE1",0.0583559578910379,0.275,0.142,0.122453318840609,0.0686997480216848,0.00718158045793716,0.0184068082496352,0.00120443442614419,0.0583559578910379,48.4509215481786,28.6347016376588
7.53818716172721e-62,0.0583014410503263,0.858,0.771,1.31918275330226e-57,"MTC_456","AGPS",0.0583014410503263,0.858,0.771,0.203709363815442,0.207995085614531,0.0944371452261094,0.125845280993639,0.00243738000712174,0.0583014410503263,23.9197174342845,16.9876296307709
3.43327420185235e-89,0.0582302527900448,0.669,0.561,6.00822985324161e-85,"MTC_456","ESYT2",0.0582302527900448,0.669,0.561,0.174818155991666,0.157710445287153,0.0404719688755702,0.0577505175189709,0.00198229376646982,0.0582302527900448,29.3751883676377,18.7752860700036
2.14221123852023e-10,0.0582238154397176,0.932,0.914,3.74886966741041e-06,"MTC_456","ETV6",0.0582238154397176,0.932,0.914,0.32962160973133,0.300606663795868,0.240622488679131,0.303562063942351,0.00375414051403462,0.0582238154397176,15.5092264719585,8.06282949949297
1.53287764535454e-67,0.0582087402437517,0.802,0.726,2.68253587937045e-63,"MTC_456","METAP1",0.0582087402437517,0.802,0.726,0.201056607494105,0.196572572303708,0.0709432999553616,0.0998727286667183,0.00235876258204173,0.0582087402437517,24.6776596707612,16.7644527112615
2.3028514556346e-09,0.0581788510893846,0.999,0.997,4.02999004736056e-05,"MTC_456","DHRS7",0.0581788510893846,0.999,0.997,0.327399758186317,0.350505381587819,1.03195101728427,1.13369930230775,0.00400672249450501,0.0581788510893846,14.520309596977,11.1301665093756
0,0.0581190246687915,0.173,0.013,0,"MTC_456","CAVIN1",0.0581190246687915,0.173,0.013,0.102140539512822,0.0224063089757248,0.000586772115568596,0.0106202560760561,0.000912079465318894,0.0581190246687915,63.721448490753,37.7958208055806
3.11870758282599e-59,0.0579383609753946,0.903,0.86,5.45773826994548e-55,"MTC_456","DPM1",0.0579383609753946,0.903,0.86,0.253184317138319,0.259100042397333,0.110287645895799,0.154811009737039,0.00303255559403496,0.0579383609753946,19.1054571561225,13.9814991256949
9.24835623624021e-57,0.0577202277845787,0.65,0.555,1.61846234134204e-52,"MTC_456","LONRF1",0.0577202277845787,0.65,0.555,0.199632048082333,0.180126736853733,0.0542279482109871,0.0746699378977229,0.00226381857215168,0.0577202277845787,25.4968434726276,15.8706705577118
1.26994440094373e-47,0.0576758493620089,0.846,0.756,2.22240270165153e-43,"MTC_456","HDGF",0.0576758493620089,0.846,0.756,0.214627377415649,0.214363622976518,0.103269341156973,0.131123207850959,0.00254215591940988,0.0576758493620089,22.6877702196163,15.6689554292063
0,0.0575326646800142,0.238,0.01,0,"MTC_456","MEPE",0.0575326646800142,0.238,0.01,0.0838714960282083,0.0195395895725734,0.000528094904011736,0.0135367630146435,0.000750784036725129,0.0575326646800142,76.6301118108051,48.2913672685522
7.91231961087422e-141,0.0574682180867136,0.73,0.607,1.38465593190299e-136,"MTC_456","PREP",0.0574682180867136,0.73,0.607,0.163775557510567,0.169595120192183,0.0448625550098907,0.0722655830713772,0.00197254210687969,0.0574682180867136,29.1340893998055,20.9724919439596
9.26383902630966e-15,0.057432160539212,0.569,0.541,1.62117182960419e-10,"MTC_456","NKX3-1",0.057432160539212,0.569,0.541,0.232396636882201,0.191671832146828,0.0415205051342601,0.0615962585294765,0.00254635429588418,0.057432160539212,22.5546620248576,11.2777228197747
8.87899387780152e-118,0.0573989537798263,0.806,0.717,1.55382392861527e-113,"MTC_456","KEAP1",0.0573989537798263,0.806,0.717,0.182228884744758,0.19552239521023,0.062608584731176,0.097526642643564,0.00223253698146422,0.0573989537798263,25.7101917040501,19.3049986323778
2.7054365123859e-131,0.0573947266694565,0.373,0.265,4.73451389667533e-127,"MTC_456","AVEN",0.0573947266694565,0.373,0.265,0.119003541532602,0.0778801266345983,0.0150596339052242,0.0330844130951463,0.00121351731538258,0.0573947266694565,47.2961744689748,29.1895926412437
1.29228754728132e-88,0.0573487125390877,0.827,0.746,2.26150320774231e-84,"MTC_456","CMAS",0.0573487125390877,0.827,0.746,0.193741346712865,0.200551588726817,0.076119650487922,0.109640420148739,0.00233304903466293,0.0573487125390877,24.5810146666606,17.8587323448139
3.38617739990514e-199,0.0572390330581396,0.296,0.154,5.92581044983399e-195,"MTC_456","CADM1",0.0572390330581396,0.296,0.154,0.119031425767744,0.0718277316139666,0.00871229032463801,0.0220102737100349,0.00118968191335701,0.0572390330581396,48.1128883405683,29.0760428929783
2.41330333099561e-60,0.0572097707767245,0.308,0.229,4.22328082924231e-56,"MTC_456","AC004817.3",0.0572097707767245,0.308,0.229,0.15530099599627,0.0967291083537815,0.0161796032910267,0.0286621176109782,0.001563937341084,0.0572097707767245,36.5806028629453,19.0712262515658
2.73510689268777e-84,0.0569974136498794,0.808,0.712,4.7864370622036e-80,"MTC_456","VRK2",0.0569974136498794,0.808,0.712,0.189315321223358,0.192834061758038,0.0688385738886473,0.0962293950778221,0.00226263086155257,0.0569974136498794,25.1907700095494,17.9436817525332
7.9592421343615e-65,0.056984998753496,0.78,0.739,1.39286737351326e-60,"MTC_456","DOK3",0.056984998753496,0.78,0.739,0.211980515290931,0.208431322970998,0.0836456406658672,0.122760101203715,0.00249319376457584,0.056984998753496,22.8562254419045,15.8334827211195
4.82283995804548e-95,0.0568942719100237,0.811,0.722,8.43996992657959e-91,"MTC_456","TMEM199",0.0568942719100237,0.811,0.722,0.184776332292488,0.191816598222056,0.068723770648645,0.0994157785785466,0.00222808270000523,0.0568942719100237,25.5350808611773,18.492043997057
1.31820542921066e-13,0.0568646920015126,0.997,0.997,2.30685950111866e-09,"MTC_456","EIF1AX",0.0568646920015126,0.997,0.997,0.348250774482755,0.33170703614013,0.697567446903513,0.899771524955911,0.00403930759279722,0.0568646920015126,14.0778315825495,8.25574149500459
1.11848144178818e-120,0.0568382731922426,0.72,0.588,1.95734252312932e-116,"MTC_456","CCDC58",0.0568382731922426,0.72,0.588,0.175104226646085,0.17593161107429,0.046071815804584,0.0676255462700271,0.00207963977263776,0.0568382731922426,27.3308262036894,19.2083933761368
6.46829103816291e-73,0.0567543100380261,0.821,0.734,1.13195093167851e-68,"MTC_456","PPIH",0.0567543100380261,0.821,0.734,0.198420151018256,0.203826467638341,0.083740034440981,0.112612129111402,0.00238081018905815,0.0567543100380261,23.8382338494939,17.1236976472069
1.51095755427071e-71,0.0566809815940914,0.869,0.775,2.64417571997375e-67,"MTC_456","CNP",0.0566809815940914,0.869,0.775,0.20884359683822,0.222264620907308,0.095131067032347,0.126786782182017,0.00254848969044995,0.0566809815940914,22.2410087851225,16.7165085264872
4.2519370883763e-34,0.0565760252800228,0.792,0.707,7.44088990465852e-30,"MTC_456","PTPN11",0.0565760252800228,0.792,0.707,0.234611269363619,0.2244004552812,0.0970725173799455,0.120361879935601,0.00272612038604704,0.0565760252800228,20.7533113979826,13.4144724004995
6.08907433426817e-51,0.0564614538644683,0.94,0.904,1.06558800849693e-46,"MTC_456","PACSIN2",0.0564614538644683,0.94,0.904,0.241165418015077,0.251882390963338,0.173845270744314,0.224506631909844,0.00291644195413164,0.0564614538644683,19.3597043083546,14.3742539620684
4.70013385279107e-97,0.0564461050132127,0.525,0.418,8.22523424238437e-93,"MTC_456","RHOU",0.0564461050132127,0.525,0.418,0.152409108647481,0.126631323926069,0.0284661011544123,0.0415916583608045,0.00167441233857651,0.0564461050132127,33.7109944263789,21.0558777438293
3.60127368796255e-54,0.0564363123907961,0.898,0.83,6.30222895393446e-50,"MTC_456","TSSC4",0.0564363123907961,0.898,0.83,0.220616399072994,0.23115290143694,0.120170929268464,0.155847581077976,0.00267197956159909,0.0564363123907961,21.1215359585389,15.5222718759967
1.61986548133011e-72,0.0564168510086254,0.76,0.621,2.83476459232769e-68,"MTC_456","SEPTIN10",0.0564168510086254,0.76,0.621,0.179654806520354,0.175171885592005,0.067904840869957,0.0780740627156307,0.00210515105402889,0.0564168510086254,26.7994312810254,18.0991368458041
6.47788973824792e-10,0.0563465970809003,0.741,0.702,1.13363070419339e-05,"MTC_456","PRKCH",0.0563465970809003,0.741,0.702,0.245196969001001,0.207334316446259,0.0705376618406854,0.0894456796749198,0.00271131221399888,0.0563465970809003,20.7820393350404,10.5355409963735
2.22671731330437e-133,0.0562248617252919,0.591,0.459,3.89675529828265e-129,"MTC_456","POLR1E",0.0562248617252919,0.591,0.459,0.138909859919581,0.123724050007096,0.0325403405829478,0.0482251015870543,0.0015670753651792,0.0562248617252919,35.8788498464222,23.5998936819162
4.99587955257061e-41,0.0562178524000881,0.857,0.751,8.74278921699857e-37,"MTC_456","LIN7C",0.0562178524000881,0.857,0.751,0.212660742879418,0.210155583527599,0.091056827603812,0.110103503795141,0.00250682955704516,0.0562178524000881,22.4258774363396,15.118190316557
2.32832524853033e-70,0.0561743468356518,0.898,0.831,4.07456918492808e-66,"MTC_456","PPP6C",0.0561743468356518,0.898,0.831,0.217537863067213,0.229890305477615,0.101623828050271,0.136131258146142,0.00264554919159191,0.0561743468356518,21.233529512203,15.9013361263236
2.85803614337234e-119,0.0561337849852952,0.739,0.614,5.0015632509016e-115,"MTC_456","TMEM216",0.0561337849852952,0.739,0.614,0.171126707615735,0.175022636381062,0.0499700235984487,0.0728329372076959,0.00204913902405197,0.0561337849852952,27.3938392302422,19.5489335631041
1.63469158835372e-75,0.0561185829447701,0.695,0.608,2.86071027961902e-71,"MTC_456","EXOSC5",0.0561185829447701,0.695,0.608,0.181517769774935,0.170952547845575,0.0497557242171105,0.0744491298014231,0.00209525736002779,0.0561185829447701,26.783622869138,17.6923728945922
5.15771373918551e-53,0.0560280299643795,0.875,0.807,9.02599904357464e-49,"MTC_456","APIP",0.0560280299643795,0.875,0.807,0.222973721167408,0.227521041602445,0.109708527329563,0.143138848424448,0.00266709586375925,0.0560280299643795,21.0071301619464,14.9753093122193
3.77703827707961e-235,0.0559956933905147,0.335,0.174,6.60981698488932e-231,"MTC_456","ATOH8",0.0559956933905147,0.335,0.174,0.11146044390758,0.0719078976977769,0.00951591300465598,0.0193575097753573,0.00113238064052937,0.0559956933905147,49.4495325920954,30.7739331647767
8.14170888329921e-112,0.0559312876846418,0.351,0.242,1.42479905457736e-107,"MTC_456","PLXNC1",0.0559312876846418,0.351,0.242,0.130101064569615,0.0871465629910021,0.0149269723834431,0.0271685961818585,0.00133495508741925,0.0559312876846418,41.8975051758247,25.1605957968227
0,0.0559036446975373,0.203,0.006,0,"MTC_456","TIMP4",0.0559036446975373,0.203,0.006,0.091085200418497,0.0184061877974732,0.000306141973340137,0.0137698382274015,0.000810985274785011,0.0559036446975373,68.9329959934934,41.932660619457
7.32571729804974e-181,0.055843988952416,0.646,0.492,1.2820005271587e-176,"MTC_456","ZDHHC16",0.055843988952416,0.646,0.492,0.143509864605558,0.146532920518641,0.0316652847758173,0.0544107950624807,0.00171711462554648,0.055843988952416,32.5219924876263,23.1633061923215
3.01448348305101e-282,0.055558492789309,0.124,0.019,5.27534609533928e-278,"MTC_456","AC005224.2",0.055558492789309,0.124,0.019,0.108644283800081,0.014252289318335,0.000806173863129024,0.00962661964272014,0.000958086503798761,0.055558492789309,57.9890151557533,33.1056750247885
8.80343965059359e-75,0.0554826940705958,0.777,0.696,1.54060193885388e-70,"MTC_456","HYAL2",0.0554826940705958,0.777,0.696,0.188801934499196,0.190303377715292,0.0748644683972261,0.105954151652229,0.00224561230879148,0.0554826940705958,24.7071561967234,17.4223143550325
4.60554639285717e-39,0.0554622103542188,0.535,0.467,8.05970618750004e-35,"MTC_456","ACVR1B",0.0554622103542188,0.535,0.467,0.173618690411379,0.131603566153422,0.030902481025578,0.041303381123972,0.00184816472658083,0.0554622103542188,30.0093436242698,16.5967521215206
1.19486412265065e-73,0.0554008616936037,0.62,0.54,2.09101221463864e-69,"MTC_456","PPRC1",0.0554008616936037,0.62,0.54,0.166864592329105,0.148504716773254,0.0385101090630816,0.0606210227708304,0.00188184525168248,0.0554008616936037,29.4396479434597,18.8572672516129
8.2384544572843e-230,0.0553367239912531,0.183,0.062,1.44172953002475e-225,"MTC_456","LRRC4C",0.0553367239912531,0.183,0.062,0.121120700489357,0.0478146265569043,0.00321959308629374,0.0111201410718392,0.00112719729781229,0.0553367239912531,49.0923142724461,27.1369951240158
2.63198267746382e-25,0.0552025156674039,1,1,4.60596968556169e-21,"MTC_456","GLUL",0.0552025156674039,1,1,0.387792624431928,0.409536135762365,2.57824861279418,2.89737943724603,0.00471454093774827,0.0552025156674039,11.7089906305426,10.1754988206312
3.66236573185069e-154,0.0551696265877622,0.535,0.392,6.40914003073871e-150,"MTC_456","VPS9D1",0.0551696265877622,0.535,0.392,0.135317670616581,0.119169187233282,0.023868869188088,0.0413984512765441,0.00151974919154596,0.0551696265877622,36.301796964038,23.8161362727415
2.92900994816527e-49,0.0550758329223154,0.858,0.801,5.12576740928921e-45,"MTC_456","EDEM2",0.0550758329223154,0.858,0.801,0.217963302490004,0.217312318247671,0.109711078512673,0.143427125661279,0.00257960878491174,0.0550758329223154,21.3504595132629,14.7639238411795
1.99184279091306e-12,0.0550506828245712,0.995,0.988,3.48572488409785e-08,"MTC_456","RAB2A",0.0550506828245712,0.995,0.988,0.276973540873031,0.281610451270479,0.505588366605021,0.596414935214293,0.00330751457627136,0.0550506828245712,16.6441240257907,11.413009688919
0.863856554961701,0.0547258454624784,0.996,0.99,1,"MTC_456","SP100",0.0547258454624784,0.996,0.99,0.37342168463941,0.337207996432138,0.72864340838065,0.837387104193824,0.00423596585409336,0.0547258454624784,12.9193311153807,4.92486360853333
1.03294919528281e-29,0.0546544310872637,0.815,0.765,1.80766109174491e-25,"MTC_456","DTX3L",0.0546544310872637,0.815,0.765,0.243651940174908,0.230973910075165,0.114308310478995,0.149281606992258,0.0028203109918587,0.0546544310872637,19.3788668146998,12.296790456427
1.30191993151604e-29,0.0545876023419963,0.882,0.824,2.27835988015308e-25,"MTC_456","DNMT1",0.0545876023419963,0.882,0.824,0.257302431610682,0.257427384242819,0.161505198035592,0.199769991566362,0.00304999465721246,0.0545876023419963,17.8976058901974,12.4140484500303
2.44985061152532e-68,0.0545835717998496,0.261,0.365,4.2872385701693e-64,"MTC_456","RSAD2",0.0545835717998496,0.261,0.365,0.230158035196275,0.127064283891784,0.0249735314752231,0.0325998619949392,0.00225635399419319,0.0545835717998496,24.191049782225,3.02186911157824
5.9831840753431e-235,0.0545647797836308,0.378,0.212,1.04705721318504e-230,"MTC_456","DAPL1",0.0545647797836308,0.378,0.212,0.111784052123387,0.081379676498969,0.0105414886153456,0.0240374147052048,0.00117491563835748,0.0545647797836308,46.4414448171884,29.5018400095007
2.50950255806437e-136,0.0545332244995599,0.668,0.53,4.39162947661265e-132,"MTC_456","SHLD2",0.0545332244995599,0.668,0.53,0.152047909863555,0.151246161359538,0.0387193060781973,0.0593329755424312,0.00179762952000926,0.0545332244995599,30.3361865682308,21.1397857249564
2.98155029764739e-170,0.0545039220231243,0.525,0.369,5.21771302088294e-166,"MTC_456","RBBP8",0.0545039220231243,0.525,0.369,0.12988442398837,0.114898525472737,0.0240755150200922,0.0392762401288022,0.00146130363476552,0.0545039220231243,37.2981499028913,24.6387715973316
1.25626410623043e-106,0.0543929652563964,0.75,0.632,2.19846218590325e-102,"MTC_456","TMEM189",0.0543929652563964,0.75,0.632,0.16790445156089,0.170243460045074,0.0497404171184441,0.0726243962278608,0.00200249136044382,0.0543929652563964,27.1626466564835,19.1862522920191
8.42373408573867e-51,0.0543821423446433,0.909,0.866,1.47415346500427e-46,"MTC_456","ESRRA",0.0543821423446433,0.909,0.866,0.239776032162828,0.247046973311439,0.116155367051486,0.160055202024082,0.00288106436026541,0.0543821423446433,18.8757124258181,13.7136680055293
3.67224830736625e-144,0.0543069886822175,0.61,0.475,6.42643453789093e-140,"MTC_456","TSPAN17",0.0543069886822175,0.61,0.475,0.144553195844143,0.137818564619423,0.0317137572549295,0.0511446753047571,0.00167734412402377,0.0543069886822175,32.3767722463181,22.0042661518298
1.98051746471383e-15,0.0542800594000477,0.99,0.974,3.4659055632492e-11,"MTC_456","RTF2",0.0542800594000477,0.99,0.974,0.287961240029648,0.293318597077375,0.399966834619563,0.460504485164455,0.00344164038571163,0.0542800594000477,15.771566263982,10.9277282699554
2.98861468000239e-198,0.0542069343906097,0.337,0.193,5.23007569000419e-194,"MTC_456","TCTEX1D1",0.0542069343906097,0.337,0.193,0.113288014070531,0.0782485344104415,0.00978123604821752,0.0219796059188823,0.00117239120691455,0.0542069343906097,46.2362171184049,28.9899651803682
4.84350970028845e-42,0.0542051300348984,0.883,0.809,8.47614197550479e-38,"MTC_456","RTL8C",0.0542051300348984,0.883,0.809,0.221948795954303,0.222821727637493,0.100937559793366,0.130494518132334,0.00263504483244041,0.0542051300348984,20.5708568475084,14.3352252597424
0,0.0542004372697919,0.296,0.09,0,"MTC_456","P2RX5",0.0542004372697919,0.296,0.09,0.0892880237094724,0.0482513416198322,0.00489316920721978,0.0179805259526174,0.000871623257497725,0.0542004372697919,62.1833307034414,39.6451928811127
0,0.0541488605086382,0.281,0.092,0,"MTC_456","PAM",0.0541488605086382,0.281,0.092,0.093936689353254,0.0482076743714098,0.0041456725556476,0.0147174729740085,0.000908163926676771,0.0541488605086382,59.62454455418,37.4224052811163
0.00899314351612649,0.0541004941468764,0.138,0.142,1,"MTC_456","SLC4A1",0.0541004941468764,0.138,0.142,0.176951764530252,0.0999185878016545,0.00649276101792187,0.0106478570880929,0.00174282150711253,0.0541004941468764,31.0419018391098,-2.2687985582152
2.41960985654423e-106,0.054085577716936,0.499,0.377,4.23431724895241e-102,"MTC_456","RNASE3",0.054085577716936,0.499,0.377,0.153076129968906,0.133269213116391,0.0320071433127126,0.0415579237905364,0.00171152306439146,0.054085577716936,31.6008465455103,20.1605149408788
