"assay","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std","pos_avgLFC","avg_LFC"
"Adapt_HSPA1A","AC015922.3",-0.347409841443237,-0.239179068044615,-0.675368313603194,0.504349984035402,0.718573313618729,-5.48424294069214,-0.667661040839374,-0.459945598456779,-0.0707608613010429
"Adapt_HSPA1A","TMEM170A",0.0742184795230685,6.40128019626378,0.675112103729355,0.504380171265515,0.7186029877944,-6.30950068140692,0.667613761178833,-0.0277182801508536,-0.021321753962195
"Adapt_CCL3","IFFO1",-0.119030806803856,5.30387524781202,-0.675644387432513,0.504418397165247,0.718633182216013,-6.32000026632737,-0.667553893383186,0.00886535561428907,0.0068195043186839
"Adapt_HIST","AHCTF1",0.400852190906454,4.51532847487932,0.676126373302339,0.504429175817183,0.718633182216013,-5.33832177675096,0.667537012744522,0.217733400246429,0.133989784767033
"Adapt_CCL3","HIST1H2BC",0.194015915958603,4.23845335224616,0.675148896981084,0.504429444442807,0.718633182216013,-6.26580859677452,0.66753659204758,0.0973948325014265,0.0374595509620871
"Adapt_CCL3","STK17A",0.091558763370565,6.75794679074069,0.676255229066418,0.504441949049439,0.718637662074273,-6.26654005035813,0.667517008604386,0.12497521170231,0.115361733879056
"Adapt_IFI44L","HAAO",-0.281487592134138,3.41878517144226,-0.674427133522027,0.504482274709503,0.71867095141518,-5.8239455248783,-0.667453856400557,-0.372037090229613,-0.171709426259821
"ADAM_GPNMB","CDK11B",-0.198627264747218,4.77153912960572,-0.674486713658538,0.50449575916314,0.71867095141518,-6.03950519740172,-0.667432739597645,-0.0670994382573206,-0.041291962004505
"ADAM_GPNMB","USP4",0.186841640129392,5.39578249345623,0.674525051909734,0.504496916719842,0.71867095141518,-6.07966440541747,0.667430926864971,-0.213448551503128,-0.14777207411755
"Adapt_HSPA1A","CNNM4",-0.215096231570216,2.3057304417228,-0.67596974591532,0.504502758227386,0.71867095141518,-5.81611467102885,-0.66742177910328,0.322200007858045,0.0743538479672411
"Homeo_CECR2","CCNB1IP1",0.296467834094432,5.24618067817918,0.674321089553208,0.504544496808584,0.718717073573652,-5.42179964060958,0.667356418389778,0.120362659605391,0.101845327358408
"Adapt_HSPA1A","UBE2F",0.185598991450844,6.74688772765553,0.67480323584913,0.504581676075103,0.718756699456728,-6.19001976432435,0.667298199755756,-0.251613651656237,-0.212903859093739
"Homeo_CECR2","CBX6",-0.261853420342122,5.21887877375636,-0.670792884747166,0.504594545077324,0.718761695499104,-5.635102996138,-0.667278048843429,0.23420248110212,0.180155754693939
"Adapt_CCL3","SAFB2",-0.0746120436213369,6.20329423579092,-0.675677503229336,0.504644211484832,0.718819105863916,-6.27170849770413,-0.66720028129695,-0.089904795061547,-0.0760732881290013
"Adapt_HSPA1A","NBPF20",0.348438270470161,0.58061171025481,0.674892924153132,0.504665907812217,0.718826190268183,-5.41757660490844,0.667166310503844,0.174400651043829,0.0268308693913583
"Adapt_HSPA1A","AC040970.1",0.129962434556715,2.95024492301954,0.675685114777441,0.504668769766137,0.718826190268183,-6.06550309480539,0.667161829487509,0.295848443794728,0.0682727177987834
"Adapt_IFI44L","SCNM1",0.180797158308873,5.9217807779571,0.674104539589412,0.504684730084913,0.718826190268183,-6.16570119206341,0.667136840354881,-0.138301919029252,-0.117024700717059
"PVM_CD163","NOC2L",-0.398618400421817,5.79426790701682,-0.675260591247943,0.504716909420732,0.718826190268183,-5.57162150592762,-0.667086458311433,-0.537804600592673,-0.455065431270723
"Adapt_CCL3","PALD1",0.207996079958056,6.76887259479747,0.678221198043502,0.504723198485585,0.718826190268183,-6.22931298787864,0.667076611943714,0.0828087038054461,0.0764388035127195
"Prolif_MKI67","STAMBP",-0.140120459235846,5.09199859316584,-0.667818649824701,0.504729769780869,0.718826190268183,-6.41610246556599,-0.667066323775801,0.316662290135215,0.243586377027088
"Homeo_CECR2","NUP85",-0.425112654769739,5.2155935877195,-0.678812828837605,0.504753816350261,0.718826190268183,-5.16995480792863,-0.667028676527024,-0.373673104579625,-0.287440849676634
"ADAM_GPNMB","RANBP6",0.219759932654721,4.25192704255579,0.674062986972511,0.504758534002604,0.718826190268183,-5.94496252725819,0.667021290693268,0.323445301547808,0.174162854679589
"Prolif_MKI67","PTMS",-0.220265353792239,7.56575030878313,-0.667489523093367,0.50476249877536,0.718826190268183,-6.37124953254367,-0.667015083576346,0.566970193113851,0.436130917779886
"exAM_ERN1","NSD1",0.352149202609727,7.64679973947897,0.716363585513543,0.504765797173811,0.718826190268183,-6.0887541234935,0.667009919732549,0.263646776993129,0.243366255685966
"Adapt_HSPA1A","USP54",-0.272194461975815,1.1590909788916,-0.677790162445993,0.504768126209956,0.718826190268183,-5.56303511970341,-0.667006273495233,0.0193737587120135,0.00298057826338669
"PVM_CD163","ASCC2",-0.472528134144802,5.15740685192044,-0.673790185020627,0.504769663328517,0.718826190268183,-5.51180728446995,-0.667003867054374,-0.589624642366498,-0.453557417204999
"Homeo_CECR2","TXNDC5",0.506452972533754,4.69138227306081,0.678771694029757,0.504772284986432,0.718826190268183,-5.14021627218105,0.666999762718386,0.341747822546519,0.23659464637836
"Prolif_MKI67","YBX1",0.28443795448268,10.4538922727564,0.667725630401759,0.504780260342409,0.718826190268183,-6.28866886188482,0.666987276970626,0.129050704468913,0.129050704468913
"PVM_CD163","TUBA1B",-0.250068933348084,10.6711625869821,-0.669116466236199,0.504871957638789,0.718939719641939,-5.88740862739878,-0.666843728551679,0.0488845461454583,0.0488845461454583
"Adapt_HSPA1A","FTSJ1",0.168005463945432,3.59483229718868,0.677708993934604,0.504878711905056,0.718939719641939,-6.1806757126628,0.666833155563632,-0.504458729577607,-0.155218070639264
"Adapt_HSPA1A","PNMA8B",0.225846467882848,1.37532470538655,0.674286465938605,0.504898022077484,0.718949449265797,-5.88745926559368,0.666802928232211,0.402779870691977,0.0929492009289178
"Adapt_HSPA1A","ZBTB25",-0.10372454800403,4.54379648819373,-0.674292265453649,0.504904272828614,0.718949449265797,-6.17678225490265,-0.666793143699926,0.0378590257145461,0.0203856292309094
"Adapt_TMEM163","NFE2L2",-0.344029707439314,7.28793137547723,-0.670787828405998,0.504960074278442,0.719015571640874,-5.95883612931224,-0.666705798451946,0.113068641324493,0.104371053530301
"Adapt_IFI44L","SRSF10",-0.119940279152625,7.43235301379403,-0.674060131820757,0.504974134960523,0.719022257744924,-6.12952142812735,-0.666683790260459,0.0363373174412637,0.0363373174412637
"Adapt_HIST","TMEM128",-0.26085594990098,5.24022985784115,-0.674280843686521,0.504985130843845,0.719024579778158,-5.49110057696739,-0.666666579406774,-0.473635931254532,-0.364335331734256
"Adapt_AIF1","HPS3",0.128838463738209,6.12600952214893,0.67386161991808,0.505028605497067,0.719054863162778,-6.5506875096118,0.666598534429335,0.238552636119036,0.183502027783874
"Adapt_IFI44L","ZFPL1",0.24113638683885,4.5806833980911,0.673649813036741,0.505036983526529,0.719054863162778,-5.92094232762108,0.666585421790988,-0.176602373639447,-0.108678383778121
"Adapt_HIF1A","MS4A7",0.51245407946951,9.18755987336338,0.676715190495693,0.505038596818124,0.719054863162778,-5.45741569073497,0.666582896805958,0.395713252415026,0.395713252415026
"Adapt_IFI44L","ARGLU1",0.167609153306884,8.28881291616862,0.673531116586393,0.50504492971388,0.719054863162778,-6.28704842238498,0.66657298514414,0.244990823186471,0.244990823186471
"Adapt_HIST","BRIX1",-0.256543921627432,5.62824539328458,-0.674003227799273,0.505059628325782,0.719054863162778,-5.65044726805387,-0.666549980490705,-0.256578936089536,-0.197368412376566
"Adapt_IFI44L","WDR3",-0.27524772915525,3.62331773840593,-0.673554060087901,0.505076546636127,0.719054863162778,-5.83228676454053,-0.666523502245657,0.0224478313914394,0.0120872938261597
"Adapt_CCL3","DUSP5",0.225707611466527,4.992426688015,0.678806182674176,0.505078949113633,0.719054863162778,-6.27423303643486,0.666519742251558,-0.427034895033876,-0.197093028477173
"Adapt_HIST","FAM98C",0.289754641661605,4.10470942669711,0.674294539772079,0.505081323448019,0.719054863162778,-5.44529532535771,0.666516026312066,0.300592202125036,0.115612385432706
"PVM_CD163","NCKAP1L",0.269430934511006,7.38033804387961,0.67033667917072,0.505092114813566,0.719056893049288,-5.78583473106934,0.666499137458384,-0.0147004694765701,-0.0135696641322185
"Adapt_HIST","TMA16",0.237421410698196,5.56201107577215,0.673885080443497,0.5051337735436,0.719085343024892,-5.64643402557552,0.66643394191404,-0.407885244207023,-0.313757880159249
"Adapt_AIF1","ANKRD36C",0.217223030021883,3.54615846764692,0.674131328868004,0.505136551067318,0.719085343024892,-6.26149629748686,0.666429595214696,0.0463420931720507,0.0213886583871003
"Adapt_IFI44L","EDEM3",-0.237067974296063,5.05211414617236,-0.67337949288603,0.505140196812906,0.719085343024892,-6.04369312505139,-0.666423889806395,0.0200361274365664,0.0154124057204357
"Adapt_AIF1","DCAF1",-0.125009153275596,3.35033783710682,-0.673680184658188,0.505161927876651,0.719102944963116,-6.33679271696444,-0.666389882235697,0.067087465375876,0.0309634455580966
"Adapt_TMEM163","SKAP2",-0.191665342941789,8.35002147040558,-0.667051448663541,0.505177943230052,0.719112410029919,-6.23228633772086,-0.666364819838847,0.369347444368171,0.369347444368171
"Adapt_AIF1","SFPQ",-0.094610149012321,8.07765213917211,-0.674055584832486,0.50518827985664,0.719113791322344,-6.58780528277393,-0.66634864429331,0.047557346277269,0.0438990888713252
"Adapt_IFI44L","UBE2D4",-0.218151771706019,4.72113916320499,-0.673705002802009,0.505233799364013,0.719159632998335,-5.9570525479037,-0.666277413953634,-0.0251248384671452,-0.0154614390567048
"Adapt_AIF1","PARVB",-0.240309358096025,5.62878954624839,-0.67460525132002,0.505239218050942,0.719159632998335,-6.51168391579423,-0.666268934849106,-0.611328103169079,-0.37620190964251
"Adapt_CCL3","FAM234B",-0.208509878558579,1.36806787354669,-0.678678238506112,0.505273757126791,0.719195462568106,-5.80446420352507,-0.666214889590821,-0.30006853241022,-0.0692465844023584
"ADAM_GPNMB","H2AFZ",-0.126350255199129,8.37598252161332,-0.673241405950858,0.505286272606946,0.71919994349277,-6.35924211787195,-0.666195306386833,0.0268855299978074,0.0268855299978074
"Adapt_HIST","PSMD3",-0.235422343088532,6.00373394602546,-0.68183806115095,0.505399978088361,0.719344102014177,-5.58539657885458,-0.666017401013288,-0.263240796174799,-0.202492920134461
"PVM_CD163","CACYBP",-0.233130076914573,7.89159451083798,-0.669446666605679,0.505406292183216,0.719344102014177,-5.8234259174934,-0.666007522499588,-0.066169163527609,-0.0610792278716391
"Homeo_PICALM","SAR1A",0.315417036991218,6.70819913962453,0.674047273376255,0.505418662948979,0.719348373966219,-5.3407791238026,0.665988168404935,-0.337757633728726,-0.337757633728726
"Adapt_IFI44L","TMEM256",0.194858995816768,6.48460749456036,0.673292818984995,0.505466458456648,0.719383396460841,-6.07798778154671,0.665913394554726,-0.0366123474002097,-0.0309796785694082
"Prolif_MKI67","RAB8B",0.422755023798748,5.29053770390953,0.671570292129677,0.50547444116032,0.719383396460841,-5.70431054118038,0.665900906348722,0.548890282095099,0.422223293919307
"Homeo_CECR2","KMT2E",-0.123347810247783,7.97407593504212,-0.666746814723672,0.50548619645706,0.719383396460841,-5.99582192999369,-0.665882516456761,0.0155396509216825,0.0143442931584762
"Adapt_HIST","GPR108",0.243479329815039,5.66807455504247,0.673426663983771,0.505489453384225,0.719383396460841,-5.36644789040638,0.66587742138586,-0.06709376989794,-0.0516105922291846
"Adapt_HSPA1A","PEX5",0.137312958792378,3.20809804001757,0.673565062509928,0.505490118859371,0.719383396460841,-6.12546911344257,0.665876380332144,-0.501505665357074,-0.115732076620863
"PVM_CD163","TATDN1",-0.493169509615097,5.18072280967835,-0.67211632361266,0.505531842473192,0.719425121343147,-5.4730483572749,-0.665811110329931,-0.180709817202863,-0.13900755169451
"Adapt_HIF1A","BAG4",-0.564479420304736,4.6544846800387,-0.674966330405797,0.505547176775434,0.719425121343147,-5.29561391400076,-0.66578712294942,-0.0783040243528526,-0.0542104783981287
"Prolif_MKI67","PIBF1",-0.239520651514169,4.39421668667887,-0.669700097321927,0.505547548702156,0.719425121343147,-5.91496108293865,-0.665786541150868,0.331010201251517,0.229160908558743
"Homeo_CECR2","ARFGAP2",0.378831053986759,5.73101164061565,0.670870943417283,0.505565615413358,0.719426825659234,-5.42928902976238,0.665758279977727,-0.231251851618838,-0.195674643677478
"Adapt_HIF1A","LARP1",-0.536820136578154,5.34328923410631,-0.683780019856391,0.505567487028906,0.719426825659234,-5.34588417230731,-0.665755352300337,0.0673393893785242,0.0517995302911725
"Adapt_AIF1","PRPF39",0.120123144523523,4.02436018051485,0.673461585458978,0.505598640765645,0.719457823038901,-6.36583206157937,0.665706620859532,0.316906930895523,0.121887281113663
"Adapt_HSPA1A","NEK3",0.141616891174071,4.96604835780905,0.67338855211036,0.505609361857589,0.719459744520351,-6.26828726132877,0.665689851029607,0.0594427430220005,0.0320076308580003
"Adapt_AIF1","ZBTB42",0.247046450206977,0.991376150536625,0.673108987084712,0.505628372733835,0.719473461708131,-5.921380730806,0.665660114858312,0.625005067312625,0.144231938610606
"Adapt_IFI44L","IDH1",-0.153730583286764,6.82653900684318,-0.672587006709643,0.505638286662015,0.71947423431279,-6.22818726519603,-0.665644608059804,-0.158711631076479,-0.146503044070596
"Adapt_HSPA1A","MOSPD1",0.106878522919997,3.59322869392755,0.673452181823116,0.505713743350327,0.719568266150374,-6.13251517294256,0.665526588275488,-0.263791555678445,-0.101458290645556
"Homeo_CECR2","HERC2",-0.18075992893953,7.1433544187846,-0.667439847041132,0.505726043783094,0.719572432608128,-5.84421991223086,-0.665507350376925,0.828163030497399,0.700753333497799
"ADAM_GPNMB","KIAA1143",-0.157240267242867,5.318024722204,-0.672492475720699,0.505750748646131,0.719594248231204,-6.05453638581647,-0.66546871267162,-0.110648559252156,-0.0766028487130312
"Adapt_HIST","SEC23IP",0.312516344122518,4.60823087782443,0.676367140346457,0.505767051082785,0.719604108094269,-5.39587418471406,0.665443216667015,-0.104393516585154,-0.0642421640524025
"Adapt_HIST","SETDB2",0.217227648474403,5.25749138538549,0.67285286761519,0.505781810001711,0.719611771519399,-5.58995299434063,0.665420135001926,0.230582553315504,0.124159836400656
"Homeo_CECR2","ATP11C",0.350243978839742,5.13152273166442,0.671702398659519,0.505884755023189,0.719690543413632,-5.46527000456304,0.665259147803954,0.109610148745298,0.0590208493243913
"PVM_CD163","HSPA1B",0.323019291949024,10.9917555148992,0.667080806338063,0.505886228325545,0.719690543413632,-6.03606878791081,0.665256843953496,0.0362488786016087,0.0334605033245619
"ADAM_GPNMB","IFIT5",-0.282584414750426,4.05075626435916,-0.672245891367375,0.505899225158387,0.719690543413632,-5.99437680739174,-0.665236520539363,-0.0340020658595758,-0.0156932611659581
"Prolif_MKI67","EMD",-0.188505415663198,5.6964266189862,-0.665876107047133,0.50590078844515,0.719690543413632,-6.45646893683515,-0.665234076014295,-0.176814494395531,-0.136011149535024
"ADAM_GPNMB","YOD1",0.228341681753183,3.58523756843935,0.672232981933336,0.505912583638204,0.719690543413632,-5.86446227779404,0.665215631896775,0.250945374517591,0.0772139613900279
"Adapt_HIST","TPK1",-0.24450790776562,4.61242806233478,-0.672782849124353,0.505914911755535,0.719690543413632,-5.51037344615487,-0.66521199145155,-0.225611703981125,-0.121483225220606
"Adapt_IFI44L","KAT6A",-0.196188073263338,5.9017904721518,-0.673491520719768,0.505921682342765,0.719690543413632,-6.00627668671901,-0.665201404427009,0.160321806040165,0.123324466184743
"Adapt_HIST","PSMG3",0.288333091321064,4.57588469130563,0.672648803298218,0.505925074388922,0.719690543413632,-5.53960713370682,0.665196100383966,-0.0685300104332751,-0.0527153926409808
"Homeo_CECR2","HOOK2",0.195804167278253,5.84791980499556,0.667565701328948,0.505939826000855,0.719690543413632,-5.7305015529861,0.665173033938892,0.328900413518161,0.202400254472715
"Adapt_HSPA1A","TNFRSF10D",-0.136754608055385,5.31045811949961,-0.672619625723707,0.505944379170784,0.719690543413632,-6.34616435215957,-0.665165914419335,-0.260704752801492,-0.140379482277727
"Homeo_CECR2","TAF8",-0.410615213967851,5.29274779328988,-0.676183055432363,0.50594486359169,0.719690543413632,-5.14134391186835,-0.665165156961314,-0.203275387702315,-0.140729114563141
"Adapt_HIST","RAD1",0.270758400130706,4.61347295103033,0.672662018075555,0.505949660454964,0.719690543413632,-5.50215452215244,0.665157656433293,-0.103188614164206,-0.0714382713444506
"Homeo_CECR2","LRRK2",0.34200069616523,4.68782213736836,0.670419628837816,0.505962918429532,0.719696068405665,-5.52040224203403,0.665136926037112,0.103924701993145,0.0639536627650124
"Adapt_HIST","PER3",-0.400812187211233,4.46763699379328,-0.677841205588277,0.505982225746334,0.71970176130286,-5.36378673495304,-0.665106737296992,0.287183202093889,0.0883640621827352
"Homeo_CECR2","VPS36",0.235757853953472,7.05098733240035,0.668645520770367,0.505985668515386,0.71970176130286,-5.54201865709278,0.665101354279157,0.333030813569713,0.281795303789757
"Adapt_HIF1A","PCBD1",-0.550464518814963,5.25350349859864,-0.674524954421616,0.506016509626462,0.719732295144239,-5.23884683917457,-0.665053132836149,0.467999538302846,0.395999609333177
"ADAM_GPNMB","TRAPPC1",-0.149452340733243,7.37291182523765,-0.672187872085409,0.506026474446552,0.719733135023767,-6.30498201955009,-0.665037552729184,-0.0842366822187639,-0.0777569374327051
"ADAM_GPNMB","CAMKK2",0.233403363906001,3.98830733875179,0.672514521049031,0.506063866573977,0.719772984641823,-5.9032381587811,0.664979091161688,0.67742824017008,0.312659187770806
"Adapt_HSPA1A","IFT88",0.154755939982802,3.41533207835505,0.672379435438552,0.506095256757229,0.719791755976831,-6.19449971393946,0.664930015224337,0.00262104680447695,0.00120971390975859
"Homeo_CECR2","AC012150.2",0.463048450233433,4.98578918864733,0.67512919994302,0.5060960192248,0.719791755976831,-5.17700213752079,0.66492882318971,1.07994103003355,0.41536193462829
"PVM_CD163","PPAN",-0.466540726871145,5.51387349982848,-0.673343446588273,0.506111521226817,0.719791755976831,-5.47844477894659,-0.664904587710485,-0.3000957130702,-0.253927141828631
"ADAM_GPNMB","KIAA1586",0.233948508352951,3.8181633363892,0.672080797757465,0.506114564861993,0.719791755976831,-5.85563885646167,0.664899829405978,0.49709641872985,0.229429116336854
"Homeo_CECR2","RNF111",0.316915195798561,5.51590746366305,0.670301441983899,0.506137631875163,0.719799734608609,-5.5346725062173,0.664863767796453,0.201924836063546,0.155326796971958
"Adapt_HSPA1A","TRMT10A",-0.118064512862432,2.59628715413408,-0.67230992435985,0.506138925359352,0.719799734608609,-6.12120654632865,-0.664861745665073,-0.22425747564279,-0.0517517251483361
"Adapt_HSPA1A","ZNF18",-0.170125585330597,3.07588844421963,-0.674181945455668,0.506181258621092,0.719844969320515,-6.12417758679926,-0.664795566675772,-0.0742652581615058,-0.017138136498809
"ADAM_GPNMB","PCNX4",0.180266797560838,5.45057275396829,0.672006621362658,0.506189484463385,0.719844969320515,-6.02659866638569,0.664782707670711,-0.121973289201314,-0.0938256070779337
"Adapt_IFI44L","ELMO2",0.279651681516851,3.29779800733326,0.671526073219355,0.506305521952406,0.719996648619001,-5.8769828974359,0.664601324381612,-0.363798964294657,-0.111938142859895
"Adapt_CCL3","FTO",0.101418032373843,3.42140895322434,0.672185247950297,0.506314920966682,0.719996678836453,-6.22310101709935,0.664586633327413,0.0273969423808275,0.0105372855310875
"Adapt_AIF1","ARHGAP18",0.244464045148459,5.87927191554515,0.67280789134045,0.506339916490517,0.720018887397993,-6.50963332825413,0.664547564971426,0.181967150074039,0.139974730826184
"Adapt_HIST","LLGL2",0.340220976259181,4.48880589175693,0.672311805746947,0.506425866707873,0.720127771530206,-5.46747993043691,0.664413231310286,-0.103229994471099,-0.047644612832815
"Adapt_AIF1","DNHD1",0.261593231553159,1.38667323972505,0.672087129944162,0.506448377315782,0.720142631017275,-5.929737237012,0.664378050921262,0.157705150504008,0.0363934962701557
"Adapt_IFI44L","USP32",-0.175368396412114,5.17163400662848,-0.671454087092573,0.50645507589223,0.720142631017275,-6.01975498733183,-0.664367582303411,-0.10636945238828,-0.0736403901149631
"ADAM_GPNMB","C3",0.219480328386169,9.2076803444325,0.671360760782702,0.506472463059452,0.720154016895984,-6.39216534118097,0.664340409763893,0.515495371361171,0.515495371361171
"Adapt_AIF1","MGAT4A",0.0865543631030938,7.87372887010328,0.671657706792887,0.506490669082548,0.720166566663903,-6.49704626673635,0.664311958048019,0.354971592887126,0.354971592887126
"Adapt_HIST","RAB18",-0.18698885013125,6.25673916415199,-0.672830309125792,0.506500338073555,0.720166977596825,-5.64126126552686,-0.664296847916444,-0.470008235522362,-0.39769927621123
"Prolif_MKI67","NUCKS1",-0.381469566146171,8.9010657569777,-0.665173806660465,0.506511100503518,0.720168943190774,-6.27129476355695,-0.664280029201021,0.380651330927434,0.380651330927434
"Adapt_CCL3","EIF3C",-0.132493305064604,3.2247831137339,-0.672145769258079,0.506530203898193,0.720182767864658,-6.23610267693517,-0.664250176316562,-0.411267424145748,-0.126543822814076
"PVM_CD163","NDEL1",0.439610223321111,4.83400141324206,0.671205533788345,0.506551929831931,0.720200320673806,-5.47414060913729,0.664216225908429,-0.171562004068696,-0.105576617888428
"Adapt_CCL3","ARL4A",-0.0963200146120862,6.36162743076305,-0.672007235452846,0.506579758260584,0.720223183678638,-6.32773214960081,-0.664172740448835,-0.427004895586302,-0.361311834726871
"Homeo_PICALM","COMMD6",0.302036086618233,8.65361848669936,0.668926019518205,0.506586771926456,0.720223183678638,-5.41131509265599,0.664161780901917,0.219552436870771,0.202663787880711
"Adapt_IFI44L","TBL3",-0.281446050453052,3.60133890057699,-0.67102370603555,0.506621635906096,0.720247015169383,-5.89796113626423,-0.664107303667784,-0.463477089902736,-0.142608335354688
"Prolif_MKI67","SLC8A1",-0.274658770674276,6.85721389019672,-0.666445907605317,0.506622556997727,0.720247015169383,-5.91842353085127,-0.664105864428969,0.548993733426524,0.464533159053213
"Adapt_HIST","GRN",0.159069106570646,8.89805245035237,0.671499477535079,0.506632179069081,0.720247015169383,-5.85533148877771,0.664090829678511,0.207987657620596,0.207987657620596
"Adapt_HIF1A","PHF6",0.255198465632652,5.67248143708582,0.673570505484876,0.506641058497374,0.720247015169383,-5.94449797862619,0.66407695546139,0.652915379716156,0.502242599781658
"Adapt_IFI44L","RALGAPA2",-0.275500296290699,4.24209151002704,-0.671306426152427,0.506657528850199,0.72025709325529,-5.88468442323824,-0.664051220668754,0.467964882806434,0.215983792064508
"Prolif_MKI67","CYLD",-0.164973334195941,5.69866570355219,-0.664474600589496,0.506671654709035,0.7202638381306,-6.48067735151188,-0.664029149479284,0.346491212182398,0.293184871846645
"Adapt_HIST","CYBC1",-0.172403852963265,7.32088148598458,-0.672073499605255,0.506718337994378,0.720287144472959,-5.61955338348589,-0.663956210683367,-0.295582643551347,-0.27284551712432
"Adapt_HSPA1A","RNF135",0.0954658431766182,5.35213194477998,0.6717802210178,0.506720107177664,0.720287144472959,-6.26779546503141,0.663953446549382,0.16073900126536,0.123645385588738
"Adapt_HIF1A","TREM2",-0.374591084105191,9.92344056288689,-0.671287982743454,0.506723832253471,0.720287144472959,-5.51052287475122,-0.663947626587498,0.0796923956779068,0.0796923956779068
"Adapt_IFI44L","PSMC2",-0.166014175101872,6.55416603074034,-0.672395505672333,0.506731180640704,0.720287144472959,-6.15461101228257,-0.663936145723699,-0.255729516553903,-0.216386514007149
"Adapt_HIF1A","GPN2",-0.66986779512859,4.70257970907629,-0.677598960260762,0.506734957364346,0.720287144472959,-5.08267890718228,-0.663930245136513,-0.425377574377073,-0.261770815001276
"Homeo_CECR2","PTPN2",0.226671992491199,6.30990463169522,0.665793390852441,0.506765086176728,0.72029846759758,-5.78705482692768,0.663883174030699,-0.180434572805,-0.166554990281538
"Adapt_IFI44L","TBP",-0.232624001984826,3.84661329467679,-0.671089175721668,0.506770782499423,0.72029846759758,-5.88638444739299,-0.663874274668079,-0.2372785586974,-0.146017574583015
"Adapt_HIF1A","GPBP1L1",-0.506085560653172,5.69790362669283,-0.673556652059494,0.506771068473872,0.72029846759758,-5.2346136477419,-0.6638738278917,-0.08691308382815,-0.0735418401622808
"Adapt_IFI44L","NECTIN3",0.290806507391869,3.57090375785829,0.670913677851355,0.506788561785697,0.720309996819957,-5.7868522860658,0.663846498434543,0.590941028915373,0.227285011121297
"Adapt_HIST","EIF2S3",0.146809858005692,7.42089455328337,0.671216792775385,0.506809896282872,0.72032698507766,-5.78582629859901,0.663813168640101,0.148324880968276,0.148324880968276
"Adapt_HIST","ATF4",-0.237284240893722,7.56975194290057,-0.676319559066966,0.50683568657017,0.720346953746975,-5.67004986155987,-0.663772878776992,-0.592394220536473,-0.592394220536473
"Adapt_CCL3","HSPA8",-0.1814265321061,10.5405870334166,-0.6713035450116,0.506842710556096,0.720346953746975,-6.20775579334107,-0.663761906017618,-0.0159422454360978,-0.0159422454360978
"Homeo_CECR2","ARHGEF6",0.233581194479063,6.47289635983425,0.666949514746946,0.506898337845352,0.720404793687171,-5.72583189931987,0.663675008771374,0.36142546426008,0.305821546681606
"Adapt_AIF1","KEAP1",-0.116428509623278,4.76387484056121,-0.671197169170462,0.50690319826544,0.720404793687171,-6.53088485701073,-0.663667416384913,-0.268298496646381,-0.123830075375253
"Adapt_HSPA1A","KCTD10",-0.0912740551332019,3.62764183750235,-0.671080606260802,0.506911556509837,0.720404793687171,-6.22422922512753,-0.663654360191076,0.0436294071596221,0.0167805412152393
"Homeo_CECR2","CLN3",0.27183498173431,5.91243213680265,0.667725358628547,0.506940734179352,0.720432924536569,-5.58235713198479,0.663608783407338,-0.146188835964155,-0.112452950741658
"Adapt_IFI44L","UBE2V1",-0.123152048595605,7.51046157431097,-0.670614964214363,0.506951681890387,0.720435147530786,-6.20222242299966,-0.663591682964094,0.0286784515456245,0.0264724168113457
"Adapt_HSPA1A","EFCAB7",0.189400621576406,1.75985610714477,0.670973079319081,0.506979168448087,0.720460680938234,-5.91015772481295,0.663548749518366,0.381164190735896,0.0879609670928991
"Adapt_HSPA1A","CCNG2",0.25690494695246,4.79770759625863,0.670944121290089,0.507012467478515,0.720460680938234,-6.31150737449909,0.66349673874647,0.584888572458794,0.359931429205412
"Adapt_HIST","GSDMD",0.182142111609884,6.05648401749058,0.670891438347257,0.507014481344102,0.720460680938234,-5.66708761847842,0.663493593285905,-0.0975976809710855,-0.0900901670502328
"Adapt_IFI44L","DAPK3",0.279245050469559,3.82104724405786,0.670525801917057,0.507022096062793,0.720460680938234,-5.88808743071942,0.663481699901353,-0.393199783143334,-0.181476822989231
"Adapt_AIF1","ZNF790",-0.188438837730407,2.87900866115655,-0.670866865490456,0.50702573391801,0.720460680938234,-6.21866211433111,-0.663476017989711,-0.0131191606263374,-0.00302749860607785
"PVM_CD163","POU2F2",0.351726391940007,7.1300409453941,0.665986165111395,0.507025951944653,0.720460680938234,-5.96657984743813,0.66347567745784,-0.0173359982726948,-0.0160024599440259
"Adapt_HIF1A","INTS6",-0.532255229892217,7.34866122683124,-0.667015615315928,0.507096389358417,0.720531130706328,-5.61995963675853,-0.663365666561946,-0.305183060941407,-0.305183060941407
"Adapt_HIF1A","ZNF830",0.416300175328714,5.55666899080058,0.678938018615007,0.507096702836739,0.720531130706328,-5.37573498908481,0.663365176981692,0.387709035635991,0.328061491691992
"Adapt_AIF1","RELT",0.111654141235597,4.9075722880619,0.670884341786702,0.507103685318734,0.720531130706328,-6.49609566728544,0.663354272009442,0.211829410999275,0.146651130691806
"Adapt_IFI44L","RIN2",-0.165392764456229,7.35957566612234,-0.670237929056218,0.507116302345124,0.720535723316892,-6.21645828789528,-0.663334567422175,-0.111156621573835,-0.102606112222002
