"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION","GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION",40,0.365782556081737,1.36164466547743,0.0798479087452472,0.451331296377128,0.412292188349529,4230,"tags=60%, list=38%, signal=38%","GSK3A/AKT1/SAV1/MAP1B/TYMS/RFX3/ZBED6/WNT5A/GSK3B/B9D1/IL6ST/FAM20C/PDPK1/SERPINE1/C1GALT1/EXT1/CLOCK/DLL1/NOTCH1/HIF1A/PROX1/ABL1/ARNTL/SRC"
"GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS_INVOLVED_IN_IMMUNE_RESPONSE","GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS_INVOLVED_IN_IMMUNE_RESPONSE",40,0.365728654783391,1.36144401507972,0.0798479087452472,0.451331296377128,0.412292188349529,2118,"tags=40%, list=19%, signal=33%","TGFB1/RNF8/MSH6/TP53BP1/RNF168/PTPRC/EXOSC6/SUPT6H/SWAP70/KMT5B/ATAD5/LIG4/RIF1/SLC15A4/PAXIP1/NBN"
"GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION","GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",25,0.41521421378689,1.35466111086835,0.0801526717557252,0.451331296377128,0.412292188349529,2010,"tags=36%, list=18%, signal=30%","YY1/ILRUN/ITCH/TRAF3IP1/RNF216/CYLD/REL/OTUD5/RNF125"
"GOBP_HEART_VALVE_MORPHOGENESIS","GOBP_HEART_VALVE_MORPHOGENESIS",25,0.413186027423923,1.34804403202019,0.0801526717557252,0.451331296377128,0.412292188349529,1854,"tags=36%, list=16%, signal=30%","TGFB1/ZFPM1/SMAD4/ROCK2/BMPR2/SMAD6/ROCK1/MDM2/MTOR"
"GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION","GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION",61,0.323341430950274,1.31950105400681,0.0802919708029197,0.451331296377128,0.412292188349529,1935,"tags=31%, list=17%, signal=26%","KDM1A/EPC2/HDGFL2/BRD8/TP53BP1/ERCC6/HELB/SETD2/PPP4R2/USP51/MRGBP/SMCHD1/WDR48/ARID2/PARP1/MBTD1/TRRAP/MAGEF1/RIF1"
"GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION","GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION",115,0.281101602270885,1.28228571680683,0.0802919708029197,0.451331296377128,0.412292188349529,2987,"tags=35%, list=27%, signal=26%","TESK1/CDC42BPB/CUL3/PPFIA1/ITGB5/TMOD3/MYO18A/PAK1/TJP1/SMAD4/PAK2/ROCK2/PIK3R1/TGFBR1/TRPM7/EPB41L3/RAPGEF3/PGM5/CGNL1/ROCK1/NEB/ARHGEF18/WASF2/MTOR/OBSL1/TMOD2/TSC1/CLASP1/EPB41L2/AKAP13/CARMIL1/ARHGEF10L/EPB41/MYH9/ECT2/CFLAR/MEF2A/SORBS3/BBS4/ARHGAP6"
"GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR","GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR",154,-0.256836066182315,-1.24223826284437,0.0787234042553192,0.451331296377128,0.412292188349529,1659,"tags=21%, list=15%, signal=19%","INPP5K/BIRC2/PIAS4/LAPTM5/ADAM17/ZFP36/RFFL/TNFRSF4/F2RL1/TRIM32/TNFRSF1A/CHI3L1/GCH1/NKX3-1/SMPD4/SMPD1/TANK/TP53/PIAS3/CDIP1/PTK2B/CARD8/PLVAP/CHUK/SPATA2/NKIRAS2/BIRC3/ARHGEF2/TRAF3IP2/ZC3H12A/TNFRSF21/MAP2K7/KAT2A"
"GOBP_REGULATION_OF_HEMOPOIESIS","GOBP_REGULATION_OF_HEMOPOIESIS",240,0.239928251162241,1.21842800862735,0.0785046728971963,0.451331296377128,0.412292188349529,1454,"tags=18%, list=13%, signal=16%","TGFB1/FBXW7/ZNF675/RCOR1/BRD1/SOS1/ZFPM1/TNFSF9/KLF13/SOS2/LDB1/RIPK1/PRKDC/PURB/MTURN/MALT1/PIK3R1/TLR3/IL18/LEO1/SMAD7/FGL2/ZBTB1/STAT5B/GABPA/CNOT4/CTR9/PTPRC/HLA-DOA/ACIN1/NRARP/BTN2A2/RBFOX2/MYSM1/ZBTB46/PTN/CTLA4/AP3B1/KAT7/RASSF2/SMAP1/RUNX3/HLA-DRB1"
"GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE","GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE",32,0.390953274323158,1.36351062443484,0.0809248554913295,0.453120761252895,0.413926868673112,3426,"tags=53%, list=30%, signal=37%","DVL1/ZDHHC2/MAPT/HRAS/PCLO/MAPK8IP3/MAP1A/WNT5A/PRKCZ/DLG1/DLG4/RAB8A/SCRIB/DAG1/IQSEC2/KIF5B/ADAM10"
"GOBP_CHROMATIN_DISASSEMBLY","GOBP_CHROMATIN_DISASSEMBLY",17,0.478417932323747,1.38971575481786,0.0813953488372093,0.454384291219399,0.415081106234559,1597,"tags=41%, list=14%, signal=35%","SMARCD1/SUPT16H/SMARCD2/PADI2/SMARCC1/ARID2/SMARCD3"
