assay,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std,diffexpressed,cluster,pos_avgLFC,avg_LFC,gene
Myeloid,FRAT2,1.3697237319124271,5.026879704755492,4.119502082774024,6.573105692817535e-4,0.010427249993448047,0.30516286148903227,3.4067925868593396,NS,Bad_Myeloid,1.3477816865595071,1.0108362649196303,FRAT2
MONO,RESF1,0.8889384035523964,6.776165193238572,5.823848220824432,3.19930893841651e-6,6.576025358642737e-4,4.396101500892271,4.657591080426903,NS,Bad_MONO,1.0219194134312743,1.0219194134312743,RESF1
T Cells,RESF1,1.5184188457252006,7.9123267130920505,4.9056612184671975,2.5780366710668376e-5,0.001992321247651744,2.5191563888127337,4.2078572197506565,NS,Bad_T Cells,1.0219194134312743,1.0219194134312743,RESF1
NEUT,RESF1,0.9101118586689747,7.066579058172926,3.557266151291377,0.0015012079523643754,0.01668875908736633,-1.3163832124688266,3.174449917016827,NS,Bad_NEUT,1.0219194134312743,1.0219194134312743,RESF1
Myeloid,RESF1,0.7702085457785257,6.265422918331446,3.0189374958388457,0.005021898623065714,0.03383996502732289,-2.2563004694566744,2.8056257228230415,NS,Bad_Myeloid,1.0219194134312743,1.0219194134312743,RESF1
T Cells,NPTN,1.8928411741131788,5.119119834584672,4.768203728767317,3.734505802924282e-5,0.002390103544233432,2.0544641818527323,4.123319835366337,NS,Bad_T Cells,1.0272539445011537,1.0272539445011537,NPTN
Myeloid,NPTN,1.1134012717454764,6.013283849589671,4.421559236978441,1.093488597996224e-4,0.003919872600803997,1.2135878753662848,3.8688522860249734,NS,Bad_Myeloid,1.0272539445011537,1.0272539445011537,NPTN
NEUT,NPTN,0.7653537522014355,6.409559537962735,3.712326931651735,0.0010020950793109642,0.01324252755316859,-0.9488851264442468,3.289937866517826,NS,Bad_NEUT,1.0272539445011537,1.0272539445011537,NPTN
MONO,NPTN,0.3374195799445241,6.2980148128402895,1.6583755068994999,0.108903001714811,0.2475598192162298,-5.1572478623294975,1.6031433836734388,NS,Bad_MONO,1.0272539445011537,1.0272539445011537,NPTN
NEUT,GRASP,1.6157535278458406,5.937212208049071,4.360144829022651,2.2384022158258268e-4,0.005760885516301388,0.5027867853516623,3.6904698479063986,NS,Bad_NEUT,1.4099177941511443,1.0574383456133583,GRASP
MONO,GRASP,0.9229419587821104,5.744163477816561,4.011318926143348,3.9525656764564335e-4,0.007819024780203014,-0.17452331636133422,3.543230833712502,NS,Bad_MONO,1.4099177941511443,1.0574383456133583,GRASP
Myeloid,GRASP,1.6910578958254816,4.7951240401601325,3.6224230032834397,0.001403144417086654,0.01596344453876937,-0.8692167089926173,3.194003447423983,NS,Bad_Myeloid,1.4099177941511443,1.0574383456133583,GRASP
NEUT,CDKN1C,2.2729463101916636,8.071268117768074,4.017977207923058,5.406518265699406e-4,0.009388212554893596,-0.2469512081136349,3.4597625957713385,NS,Bad_NEUT,1.438037809744153,1.0785283573081148,CDKN1C
Myeloid,CDKN1C,1.8395693575136525,4.35273305120322,3.0306899778319183,0.006073870695597705,0.03804913835466341,-2.294722229534159,2.7437665944428327,NS,Bad_Myeloid,1.438037809744153,1.0785283573081148,CDKN1C
MONO,CDKN1C,0.20159776152714315,6.528752832638454,0.5771159265977115,0.5685453717360937,0.716046640009825,-6.261900878615783,0.5701951109233377,NS,Bad_MONO,1.438037809744153,1.0785283573081148,CDKN1C
NEUT,RRAS,3.0150626079376828,6.852566822675822,7.547268088743028,4.891434266988777e-8,1.2106713825848712e-4,8.18760750077673,5.455212394911882,NS,Bad_NEUT,2.186260151640888,1.093130075820444,RRAS
Myeloid,RRAS,1.3574576953440936,3.99771048012444,5.075858811627744,1.868184017707127e-5,0.0016582027782962002,2.9030969028835774,4.280089224093583,NS,Bad_Myeloid,2.186260151640888,1.093130075820444,RRAS
T Cells,CDV3,1.502604159270545,7.294533667970636,5.692436974322533,5.6154650187803035e-6,9.333413427067862e-4,4.731879787883486,4.540373545776674,NS,Bad_T Cells,1.1068187665938858,1.1068187665938858,CDV3
Myeloid,CDV3,1.0700016158609955,7.427030025843463,4.36539536680517,1.373475265914999e-4,0.004486218179752912,1.0383532089707357,3.8128967026072953,NS,Bad_Myeloid,1.1068187665938858,1.1068187665938858,CDV3
NEUT,CDV3,0.985860431924614,7.8531345470033305,3.854067745502368,7.017027547105349e-4,0.010842464223142627,-0.6579568801907634,3.3889129790929604,NS,Bad_NEUT,1.1068187665938858,1.1068187665938858,CDV3
MONO,CDV3,0.8688088593193886,7.620207073715409,3.0369990243172893,0.005659683985442435,0.036457742639013954,-2.3461200193592178,2.766872761893358,NS,Bad_MONO,1.1068187665938858,1.1068187665938858,CDV3
T Cells,VPS13C,1.5033017972976408,6.9325464768365634,4.436239910427753,9.833154626224104e-5,0.0037501851546853314,1.1622262402166035,3.894672371983685,NS,Bad_T Cells,1.1284261210670492,1.1284261210670492,VPS13C
MONO,VPS13C,0.9810605102172634,6.87256964070474,3.8255628589155055,8.169093211113702e-4,0.011689942900337523,-0.5583114624933776,3.347000944261957,NS,Bad_MONO,1.1284261210670492,1.1284261210670492,VPS13C
Myeloid,VPS13C,1.066803010752018,7.097848406466493,3.284170225973464,0.002516429504233405,0.022370288370564432,-1.6862204538118926,3.021358830710716,NS,Bad_Myeloid,1.1284261210670492,1.1284261210670492,VPS13C
NEUT,VPS13C,0.9625391660012745,7.099726589506851,3.2044395945351694,0.0035760923944826483,0.027523175346287693,-2.099306450660837,2.9133188620080324,NS,Bad_NEUT,1.1284261210670492,1.1284261210670492,VPS13C
NEUT,FAM89B,1.5562925492000046,6.704432279250072,7.653472470615304,5.482616531948516e-8,1.2106713825848712e-4,8.349445069718882,5.434903273885282,NS,Bad_NEUT,1.1396311424225058,1.1396311424225058,FAM89B
Myeloid,FAM89B,1.229077035995565,5.143591951816883,5.889211632752089,2.6499108107653145e-6,6.311019474235953e-4,4.633272456206675,4.696242377360242,NS,Bad_Myeloid,1.1396311424225058,1.1396311424225058,FAM89B
T Cells,FAM89B,1.1690358187532066,6.624522114395616,4.096673134822253,2.986774294722665e-4,0.006716288184935427,0.23168644277558137,3.6164444046923703,NS,Bad_T Cells,1.1396311424225058,1.1396311424225058,FAM89B
MONO,FAM89B,0.6041191657412472,6.145926997289898,2.9890369511284294,0.005746076580496553,0.03682091208662939,-2.537620681224686,2.761930174202998,NS,Bad_MONO,1.1396311424225058,1.1396311424225058,FAM89B
MONO,MXD4,1.818141093822721,5.7821946217135665,7.905041605621614,1.1938847303730652e-8,8.211798171544345e-5,9.797082224615089,5.700597145391157,NS,Bad_MONO,1.539225372977403,1.1544190297330523,MXD4
T Cells,MXD4,1.4735630408428637,6.547258478088067,6.149832132690237,7.411710725907987e-7,3.787433051740415e-4,5.670084580618866,4.950252896842844,NS,Bad_T Cells,1.539225372977403,1.1544190297330523,MXD4
Myeloid,MXD4,1.3259719842666247,6.688902812492909,3.1710985374953826,0.0036741919487084454,0.027986721839041013,-1.9241217307882943,2.9048584736501555,NS,Bad_Myeloid,1.539225372977403,1.1544190297330523,MXD4
T Cells,DNAJC21,1.7235879352642547,6.353128036141803,5.564971955692424,3.946568978806631e-6,7.512770361207588e-4,4.293641246775511,4.614176525856384,NS,Bad_T Cells,1.2261900872802263,1.2261900872802263,DNAJC21
Myeloid,DNAJC21,1.1162637447282853,5.752803541309793,4.879707739512174,3.6165853457981706e-5,0.002369775596614694,2.260078593941957,4.130701118846275,NS,Bad_Myeloid,1.2261900872802263,1.2261900872802263,DNAJC21
NEUT,DNAJC21,1.1117142301853589,5.975211361354958,4.38107351641968,1.8102855378538906e-4,0.005164693184352663,0.6260808042422594,3.744118017568816,NS,Bad_NEUT,1.2261900872802263,1.2261900872802263,DNAJC21
MONO,DNAJC21,0.9531944389430063,6.024842664883263,4.130700045248847,0.0012422933526723598,0.01501042520376322,0.20015904738542556,3.2289874755065937,NS,Bad_MONO,1.2261900872802263,1.2261900872802263,DNAJC21
MONO,TAF10,1.0418480354366935,6.903379486117774,4.585170173216322,7.917205440583186e-5,0.003338898782361282,1.3201043094990101,3.9468925860195383,NS,Bad_MONO,1.22641205845639,1.22641205845639,TAF10
NEUT,TAF10,1.5090415337803726,7.49223607664387,4.705907042643171,8.443969027059792e-5,0.0034465753060172705,1.3694680474671896,3.9314368142162315,NS,Bad_NEUT,1.22641205845639,1.22641205845639,TAF10
Myeloid,TAF10,1.2370330679273387,6.387034990411936,4.15377868797451,3.8521588674451875e-4,0.00768455359475411,0.46038887730256484,3.5500104315640324,NS,Bad_Myeloid,1.22641205845639,1.22641205845639,TAF10
T Cells,TAF10,1.1177255966811552,6.831325641955422,3.660664510744483,8.779394447675082e-4,0.012208223437881685,-0.803293869987276,3.3269759684015665,NS,Bad_T Cells,1.22641205845639,1.22641205845639,TAF10
NEUT,GOLGB1,1.7368592577263717,6.503878687731973,6.012661660448092,3.2912698726532277e-6,6.637731489427814e-4,4.769702619629559,4.65175185284269,NS,Bad_NEUT,1.2619555480015614,1.2619555480015614,GOLGB1
MONO,GOLGB1,1.237323591567283,6.350656659139184,4.653119794408981,8.704528313695483e-5,0.0034884463561347303,1.486014773451,3.9241256906692032,NS,Bad_MONO,1.2619555480015614,1.2619555480015614,GOLGB1
T Cells,GOLGB1,1.1247553408489717,6.8863511739333205,4.108209108724745,4.183191739283304e-4,0.008060492145449731,0.2883383010643845,3.5282485470384573,NS,Bad_T Cells,1.2619555480015614,1.2619555480015614,GOLGB1
Myeloid,GOLGB1,0.9488840018636191,6.898805842424551,2.667530218967801,0.012979748028183698,0.06179792927088236,-3.0890554586398484,2.4843244707628944,NS,Bad_Myeloid,1.2619555480015614,1.2619555480015614,GOLGB1
NEUT,TLN1,1.6276843559175518,8.345082320580003,6.376582454063353,1.3150371859136093e-6,4.53728924052255e-4,5.262025933371474,4.837467741748406,NS,Bad_NEUT,1.2700715761573589,1.2700715761573589,TLN1
MONO,TLN1,1.0524708143705084,8.050984012870067,4.945953085881568,1.088048512596781e-4,0.003906779791506115,2.2483340465806325,3.870068334229611,NS,Bad_MONO,1.2700715761573589,1.2700715761573589,TLN1
T Cells,TLN1,1.3752685551528554,8.100326724643804,4.185838189159681,2.0494318787821157e-4,0.005519475957341786,0.551263099912382,3.7128440403838354,NS,Bad_T Cells,1.2700715761573589,1.2700715761573589,TLN1
Myeloid,TLN1,1.02486257918852,8.009648876902505,3.953714304811423,4.5915918087602287e-4,0.00848464688879024,-0.0545298119855504,3.5035159360459267,NS,Bad_Myeloid,1.2700715761573589,1.2700715761573589,TLN1
NEUT,YPEL3,1.7524881504570349,6.509079302012947,7.940564872900866,1.9050800315856477e-8,8.211798171544345e-5,9.043545925856618,5.620407107382845,NS,Bad_NEUT,1.2886956820487445,1.2886956820487445,YPEL3
MONO,YPEL3,1.0092491426721333,6.395913249956338,4.06728410071728,3.896732519666368e-4,0.007745062781212668,0.033183916033674876,3.5469806221253117,NS,Bad_MONO,1.2886956820487445,1.2886956820487445,YPEL3
T Cells,YPEL3,0.7826510790649284,7.556400597606448,3.593688203061281,0.0010907636137156241,0.013939301080778012,-1.0034360882860236,3.2660049015546817,NS,Bad_T Cells,1.2886956820487445,1.2886956820487445,YPEL3
Myeloid,YPEL3,1.6103943560008815,5.658807607232751,2.6856193902746455,0.011465643097882802,0.05690239461210931,-3.068736553546112,2.5281773104675724,NS,Bad_Myeloid,1.2886956820487445,1.2886956820487445,YPEL3
NEUT,GNAS,1.5594365381544204,8.884950154045235,5.857664371663664,3.815407603322895e-6,7.326246147528363e-4,4.157270450843565,4.621192379577908,NS,Bad_NEUT,1.2963075427653368,1.2963075427653368,GNAS
MONO,GNAS,1.444770205141639,8.892773341566818,5.744740186391371,6.855281643380033e-5,0.0031471586122477735,4.233189628948209,3.9812534074339574,NS,Bad_MONO,1.2963075427653368,1.2963075427653368,GNAS
T Cells,GNAS,1.041501104316854,8.944159628947647,4.594649474971734,8.226341143733325e-5,0.0034081438111804746,1.6686972798649977,3.9377085928047215,NS,Bad_T Cells,1.2963075427653368,1.2963075427653368,GNAS
Myeloid,GNAS,1.1395223234484337,9.481480096237034,4.206639380639825,2.0525814295615822e-4,0.005519475957341786,0.5907272450726078,3.712455518225379,NS,Bad_Myeloid,1.2963075427653368,1.2963075427653368,GNAS
MONO,VMO1,2.8868071903119947,7.276348593570897,9.39274308704588,4.918296101168387e-10,1.0860581450600032e-5,12.185528501106013,6.221689511558492,NS,Bad_MONO,1.7326955735996987,1.2995216801997742,VMO1
Myeloid,VMO1,1.2489448710443085,6.502297881308658,3.0904320855652947,0.004296905206755279,0.0305782342170706,-2.0994261946182533,2.855500523278005,NS,Bad_Myeloid,1.7326955735996987,1.2995216801997742,VMO1
NEUT,VMO1,1.0623346594427931,6.110937186541599,2.775115101581531,0.010085296491021021,0.052351555504166945,-2.9930947910401002,2.572890999792307,NS,Bad_NEUT,1.7326955735996987,1.2995216801997742,VMO1
NEUT,PPP1R14B,1.7013781260642729,6.323696901866755,7.550080964827873,1.1738350880256524e-7,1.3891103084456884e-4,7.584780966703523,5.297523956578383,NS,Bad_NEUT,1.3465415227776034,1.3465415227776034,PPP1R14B
Myeloid,PPP1R14B,1.6068090418264607,5.857279671486866,3.7400825618365707,7.389029013204019e-4,0.011077022312937621,-0.5787198233677628,3.374722007163386,NS,Bad_Myeloid,1.3465415227776034,1.3465415227776034,PPP1R14B
MONO,PPP1R14B,1.7451893509709917,6.343233549402502,3.4562549239916325,0.0034464940629177466,0.026892396430158897,-1.3903978870194464,2.924825518796341,NS,Bad_MONO,1.3465415227776034,1.3465415227776034,PPP1R14B
T Cells,PPP1R14B,0.33278957224868844,5.877021942691715,0.9188848870838323,0.3649249751679534,0.5455582629574567,-5.8804890143304425,0.9060205506827999,NS,Bad_T Cells,1.3465415227776034,1.3465415227776034,PPP1R14B
NEUT,METRNL,1.5585317575708642,7.958630824441425,6.264974180327131,1.2540024822777521e-6,4.466271421557633e-4,5.228532127009668,4.846908467638178,NS,Bad_NEUT,1.362977735528284,1.362977735528284,METRNL
T Cells,METRNL,1.8839152754006383,6.3029553857664755,4.5463910355224115,7.622703276400889e-5,0.003301973841279818,1.5313839544847454,3.955962769494083,NS,Bad_T Cells,1.362977735528284,1.362977735528284,METRNL
MONO,METRNL,1.0120005892314197,7.349563141593385,3.124601002769358,0.004960267007139077,0.03358865870948945,-2.271762190895668,2.8096028330775713,NS,Bad_MONO,1.362977735528284,1.362977735528284,METRNL
Myeloid,METRNL,0.9974633199102139,4.375707114407415,1.716015111946619,0.09653245123906024,0.22889121013284822,-4.8629930516912,1.6619018722805154,NS,Bad_Myeloid,1.362977735528284,1.362977735528284,METRNL
NEUT,H1FX,1.9280474803697345,6.988456760046842,6.75709374189649,1.0961871374865243e-6,4.291322363704891e-4,6.336283935624229,4.873535220907798,NS,Bad_NEUT,1.372756643474406,1.372756643474406,H1FX
MONO,H1FX,1.5848067518042557,7.057531265827275,6.731805681030802,9.433434966192907e-6,0.001190337776705553,7.126986208968637,4.429768381079073,NS,Bad_MONO,1.372756643474406,1.372756643474406,H1FX
T Cells,H1FX,0.7066986666524304,7.690260277821596,2.7828237277185077,0.00887224707098974,0.04816051126391235,-2.9336747061422908,2.616937939263825,NS,Bad_T Cells,1.372756643474406,1.372756643474406,H1FX
Myeloid,H1FX,1.2714736750712037,6.304338247081099,2.624377894967076,0.013289392040357789,0.06266418002032473,-3.1934286609835163,2.4759184731233206,NS,Bad_Myeloid,1.372756643474406,1.372756643474406,H1FX
Myeloid,IQGAP2,1.598603470973821,2.808663944296862,4.730945304172598,5.04496983256112e-5,0.0026974097782715414,1.994858228957641,4.05353383951573,NS,Bad_Myeloid,1.3944952685252967,1.3944952685252967,IQGAP2
MONO,IQGAP2,1.0750763467929323,6.2030477737022816,4.661732884314075,6.327935173273185e-5,0.003098302982177793,1.4922753188237605,4.000235977088883,NS,Bad_MONO,1.3944952685252967,1.3944952685252967,IQGAP2
T Cells,IQGAP2,1.3774813661916472,7.584838970914979,4.455880575569849,9.370288130197365e-5,0.003644611566716715,1.2796409842697898,3.9063445372602352,NS,Bad_T Cells,1.3944952685252967,1.3944952685252967,IQGAP2
NEUT,IQGAP2,1.5268198901427867,6.629326829397522,3.9987549833309908,8.614871806857552e-4,0.012063005658784303,-0.2939331478106837,3.3322439046254857,NS,Bad_NEUT,1.3944952685252967,1.3944952685252967,IQGAP2
NEUT,KLF2,1.8653798612820474,10.303437970094715,4.290479707346793,2.2415648052527608e-4,0.005762308967356399,0.34629293725711907,3.690110705679127,NS,Bad_NEUT,1.431387683524826,1.431387683524826,KLF2
Myeloid,KLF2,1.711180781267327,9.449882638232513,2.916044526625882,0.006500543360197395,0.03959862027031141,-2.526904785716542,2.721403132546615,NS,Bad_Myeloid,1.431387683524826,1.431387683524826,KLF2
MONO,KLF2,0.9128273077188531,9.78902879982115,2.905566062156812,0.007413601217157134,0.043046842513085416,-2.7306578733837603,2.677670940388381,NS,Bad_MONO,1.431387683524826,1.431387683524826,KLF2
T Cells,KLF2,1.2361627838310767,10.415890596440605,2.04152248494795,0.05586760749188906,0.1598312893845846,-4.370442851390378,1.9120669486350397,NS,Bad_T Cells,1.431387683524826,1.431387683524826,KLF2
NEUT,MAP2K2,1.9555779673945972,6.596016977490308,7.445168038469309,1.1952312227365313e-7,1.3891103084456884e-4,7.337022699682933,5.294223591059638,NS,Bad_NEUT,1.5202518291525324,1.5202518291525324,MAP2K2
Myeloid,MAP2K2,1.4190529568445864,5.966346152305178,5.814108082844452,2.6617639349670964e-6,6.311019474235953e-4,4.239023426895011,4.6953302029020065,NS,Bad_Myeloid,1.5202518291525324,1.5202518291525324,MAP2K2
T Cells,MAP2K2,1.5452254590993881,7.020289051022752,4.374023415546066,3.879007620778862e-4,0.007723737266189254,0.9494955662339164,3.5481815403077857,NS,Bad_T Cells,1.5202518291525324,1.5202518291525324,MAP2K2
MONO,MAP2K2,1.161150933271558,6.511328343574608,3.9107551706080956,8.625821881166613e-4,0.012069850626773007,-0.35422466038183753,3.3318904029559535,NS,Bad_MONO,1.5202518291525324,1.5202518291525324,MAP2K2
MONO,BOD1L1,1.3492203323574454,6.788271242676713,5.81803038597022,3.17906021273153e-6,6.576025358642737e-4,4.39585482735402,4.658898418750956,NS,Bad_MONO,1.555076092016865,1.555076092016865,BOD1L1
T Cells,BOD1L1,1.8908202894410904,6.981735277303958,5.7395677349642105,1.5978114064158887e-5,0.0015678852562994736,4.729004554855395,4.314753429603658,NS,Bad_T Cells,1.555076092016865,1.555076092016865,BOD1L1
NEUT,BOD1L1,1.5069548507608648,7.080066632367297,4.8090028712894775,5.477829565552412e-5,0.0028433513001030557,1.754226135047812,4.034244336023437,NS,Bad_NEUT,1.555076092016865,1.555076092016865,BOD1L1
Myeloid,BOD1L1,1.473308895508059,7.151924934074016,4.01706603738704,3.4556793612713275e-4,0.007288281915529461,0.11841292914496471,3.5785029746523045,NS,Bad_Myeloid,1.555076092016865,1.555076092016865,BOD1L1
NEUT,MBD2,1.754028010069442,7.9335814781404475,7.437906560571292,9.941556248760924e-8,1.3891103084456884e-4,7.816285008463493,5.327788917991224,NS,Bad_NEUT,1.6251389076356015,1.6251389076356015,MBD2
Myeloid,MBD2,1.6370633153447232,5.234481069355939,6.178281949891913,8.553758692693725e-7,3.787433051740415e-4,5.179775610234755,4.922289416612536,NS,Bad_Myeloid,1.6251389076356015,1.6251389076356015,MBD2
T Cells,MBD2,2.0007621995834333,5.830051879370448,4.6482821267779935,5.345514107629089e-5,0.0028037919839588015,1.7076480744284215,4.039982714122805,NS,Bad_T Cells,1.6251389076356015,1.6251389076356015,MBD2
MONO,MBD2,1.1087021055448076,6.840889414848643,4.013684964893329,8.570671049009669e-4,0.01200872830610606,-0.11546339613918377,3.3336750878825265,NS,Bad_MONO,1.6251389076356015,1.6251389076356015,MBD2
Myeloid,CD81,2.0219041738715973,9.554023753858944,5.796573584614558,1.0029729623211627e-5,0.001244249941234602,4.388122683136811,4.416531487807804,NS,Bad_Myeloid,1.7300255015448218,1.7300255015448218,CD81
MONO,CD81,2.396156728060433,8.045018554893621,5.394915697621498,1.0517517048658417e-4,0.003857036987713715,3.2916865856830446,3.878331883244229,NS,Bad_MONO,1.7300255015448218,1.7300255015448218,CD81
T Cells,CD81,1.9044342716799587,8.114012337070344,4.873869441903873,1.3662331371753204e-4,0.004476136518561635,2.2754014644606615,3.814202672288449,NS,Bad_T Cells,1.7300255015448218,1.7300255015448218,CD81
NEUT,CD81,0.5976068325672985,7.012536444435003,2.0361561360877727,0.05393239732143479,0.1561472659829452,-4.446627696649844,1.9273791400962106,NS,Bad_NEUT,1.7300255015448218,1.7300255015448218,CD81
MONO,PLCG2,2.4932516609197357,6.663441024737116,5.212131664063022,1.5730718030361307e-5,0.0015576937916880645,2.802241717681933,4.318199543286447,NS,Bad_MONO,1.7787740839187807,1.7787740839187807,PLCG2
NEUT,PLCG2,2.4384719032720543,6.37803026089252,3.6564533894412046,0.0011742727908518298,0.014558305580079003,-1.1070085178026625,3.245056604583032,NS,Bad_NEUT,1.7787740839187807,1.7787740839187807,PLCG2
Myeloid,PLCG2,1.2023519715328792,7.631497612457385,2.1772723100308378,0.037283931143566984,0.12200707876589302,-4.076037967967583,2.082641306145596,NS,Bad_Myeloid,1.7787740839187807,1.7787740839187807,PLCG2
T Cells,PLCG2,0.9810207999504534,7.132730879595052,1.726999350394573,0.10353739634333563,0.23942955137224184,-4.952340111348803,1.6279410016511817,NS,Bad_T Cells,1.7787740839187807,1.7787740839187807,PLCG2
T Cells,JUND,2.7808332997928726,9.590938397023464,6.3251298539437935,3.9525200387300955e-7,3.009639568801309e-4,6.064697198036718,5.071230350689466,NS,Bad_T Cells,2.290103968206935,2.290103968206935,JUND
NEUT,JUND,2.2427936954764824,10.159307473184597,6.409206323531715,1.5036577201458356e-6,4.9557865337702e-4,5.317428600778258,4.810748970265454,NS,Bad_NEUT,2.290103968206935,2.290103968206935,JUND
MONO,JUND,1.7588611584570408,9.796699979469185,6.053383353535671,1.7750017379330716e-6,5.401938200188318e-4,4.9385207642093025,4.777486261287171,NS,Bad_MONO,2.290103968206935,2.290103968206935,JUND
Myeloid,JUND,2.3779277191013435,9.442945354273778,5.068241467375579,1.8771237401831416e-5,0.0016582027782962002,2.7202854088457293,4.279026667669974,NS,Bad_Myeloid,2.290103968206935,2.290103968206935,JUND
NEUT,MTRNR2L12,4.702866392163103,6.862020007522107,5.974527652163755,2.5291987882715856e-6,6.311019474235953e-4,4.786063413154123,4.705761653746492,NS,Bad_NEUT,3.4152983052276356,3.4152983052276356,MTRNR2L12
MONO,MTRNR2L12,3.4065073201738083,6.455946588378805,4.30461026942177,2.198702468354643e-4,0.005718698222168107,0.5802807777662045,3.695019113494202,NS,Bad_MONO,3.4152983052276356,3.4152983052276356,MTRNR2L12
T Cells,MTRNR2L12,3.2869058939183287,7.001275424776328,3.909809829663723,4.379333232670638e-4,0.008307941275243386,-0.1647598754289703,3.5161016246853647,NS,Bad_T Cells,3.4152983052276356,3.4152983052276356,MTRNR2L12
Myeloid,MTRNR2L12,2.2649136146553017,6.293029830650765,2.0584714630783765,0.048147689476225226,0.1449206001297551,-4.296281393190488,1.9760625837590833,NS,Bad_Myeloid,3.4152983052276356,3.4152983052276356,MTRNR2L12
