assay,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std,pos_avgLFC,avg_LFC,gene
Adapt_IFI44L,APC,0.6109993653639592,5.57440545323356,1.8821129286880185,0.07377338556127312,0.23006038717138982,-4.521615180014979,1.7880162536401114,0.8168525196615343,0.7487814763564065,APC
Adapt_HSPA1A,APC,0.47822407080285334,5.481253789765885,1.6672111972549568,0.10532721145645876,0.28508252790428135,-4.917434309339136,1.61955821594294,0.8168525196615343,0.7487814763564065,APC
Homeo_PICALM,APC,-0.6597220164218793,5.694979525251137,-1.6433137563545248,0.10921756151903748,0.2914275313058346,-4.820582146387028,-1.6017199048614794,0.8168525196615343,0.7487814763564065,APC
Adapt_AIF1,CBL,0.845944292813237,5.837223156624176,4.570766499568982,6.551261995602847e-5,0.0034849815703035165,1.5046288686890037,3.992020817740408,0.81758239947237,0.7494505328496724,CBL
Adapt_TMEM163,CBL,1.5199993824271063,6.408568063856889,4.473727393503048,1.05936830715938e-4,0.0047089333458801425,1.1213817111247177,3.8765757688447997,0.81758239947237,0.7494505328496724,CBL
PVM_GPNMB,CBL,0.981077173304274,6.19915040796353,4.376843167288931,1.2240206918311377e-4,0.005126638452174504,1.045600304687527,3.841264629390578,0.81758239947237,0.7494505328496724,CBL
PVM_CD163,CBL,1.1277912639341938,6.154678990269082,4.281832784384406,0.00019065730154291689,0.006675927504983592,0.6927640950006353,3.731084439837438,0.81758239947237,0.7494505328496724,CBL
Adapt_HIF1A,CBL,1.025427696716454,5.960625596173743,3.931809383906925,4.598331637844919e-4,0.011215413087340463,-0.07422326035891214,3.503125264032533,0.81758239947237,0.7494505328496724,CBL
Adapt_HIST,CBL,0.7146598679060103,6.3420627240745295,3.864678248518562,5.191694752900538e-4,0.01206848328960651,-0.3031270697338764,3.4706659253850627,0.81758239947237,0.7494505328496724,CBL
Adapt_IFI44L,CBL,0.6195497068324078,6.3422626832083875,2.667522617060113,0.011269850822652293,0.07456393735482467,-3.073260394862384,2.534218272395012,0.81758239947237,0.7494505328496724,CBL
Adapt_CCL3,CBL,0.4767078878478799,6.016879493053576,2.276489202141032,0.029793824154007522,0.13361570538294243,-3.939077180271501,2.172820574640176,0.81758239947237,0.7494505328496724,CBL
Homeo_PICALM,CBL,0.7351271816660585,6.755867405816626,2.1599215815217345,0.038155108346432806,0.15480388090059355,-3.952793366384619,2.0731845428731086,0.81758239947237,0.7494505328496724,CBL
Homeo_FRMD4A,CBL,0.6339130759313409,6.415955731424855,2.1051679883753924,0.04612747042010428,0.17395351661687425,-4.111830176408375,1.9942250074433314,0.81758239947237,0.7494505328496724,CBL
Adapt_HSPA1A,CBL,0.3132088648171072,6.240745480274034,1.1098772096329756,0.2755326773980722,0.5028836916900887,-5.6501762413443934,1.09040977604759,0.81758239947237,0.7494505328496724,CBL
PVM_GPNMB,HEXD,1.7898638193942347,4.865433757393724,5.134980019750824,1.3916001679997477e-5,0.0014209870318826474,3.036552001418869,4.345182344265801,1.0001478604398992,0.7501108953299244,HEXD
PVM_CD163,HEXD,2.461476137744233,4.968647261062074,5.182626113847138,1.6903637529397533e-5,0.001577960606549173,2.9479190083533338,4.302297187083888,1.0001478604398992,0.7501108953299244,HEXD
Adapt_AIF1,HEXD,1.289754396938715,4.362182379956604,4.934318316184705,2.3067883722144255e-5,0.0018975462586559527,2.425898207329876,4.232917797588976,1.0001478604398992,0.7501108953299244,HEXD
Adapt_HIST,HEXD,0.8688018808520237,5.004888496704908,4.067712824515113,3.086159866165123e-4,0.00881663489117945,0.15351288178583467,3.6079583752344098,1.0001478604398992,0.7501108953299244,HEXD
Adapt_CCL3,HEXD,0.9816458029910962,4.422400150888194,3.7488240929342784,7.215345007548758e-4,0.014621072732591599,-0.5820808387403922,3.381262984943706,1.0001478604398992,0.7501108953299244,HEXD
Adapt_HSPA1A,HEXD,0.736048301982744,4.70461663910785,3.039947680524188,0.00523544265181471,0.04731676265321859,-2.258476401548716,2.792178743734649,1.0001478604398992,0.7501108953299244,HEXD
Homeo_FRMD4A,HEXD,0.6985343334286185,5.0294330458025005,2.60106854918281,0.015100196318527076,0.08865520631826991,-3.1490214154190186,2.429967031476832,1.0001478604398992,0.7501108953299244,HEXD
Adapt_IFI44L,HEXD,0.28280154551400827,5.3624807748433945,1.162819825895898,0.2524336782932796,0.47812302043942767,-5.617199879843241,1.1444581644396075,1.0001478604398992,0.7501108953299244,HEXD
Homeo_PICALM,HEXD,-0.10759547488658061,5.737329289157385,-0.3892385613980406,0.6995048943453452,0.8396716699132957,-5.974163461036777,-0.38598889349261645,1.0001478604398992,0.7501108953299244,HEXD
Adapt_CCL3,INO80,1.0379016283756073,4.826632613228269,4.083114989689595,2.959298654195355e-4,0.00861855653304377,0.2438199685271698,3.6188370753509487,0.901366395512182,0.7511386629268183,INO80
Adapt_HIF1A,INO80,1.5349435704843852,5.354765672056505,3.6620830314341433,0.0014268284927402247,0.021898215874923067,-0.7329370868885023,3.1891681627287687,0.901366395512182,0.7511386629268183,INO80
Adapt_TMEM163,INO80,1.0080878568275287,5.390935990658238,3.2014395006203062,0.003418644139516434,0.03674781085749317,-1.9703264516730918,2.9273495527979123,0.901366395512182,0.7511386629268183,INO80
Adapt_HIST,INO80,0.7304778141906265,5.110587965997673,2.837343801148267,0.007877429773772539,0.06012290425105077,-2.8375450899694323,2.657278667960199,0.901366395512182,0.7511386629268183,INO80
Homeo_FRMD4A,INO80,0.9050151425620738,5.060356833361609,2.71907555310331,0.010555533439939218,0.07170669747090204,-2.9246386328211047,2.557078696875057,0.901366395512182,0.7511386629268183,INO80
Adapt_IFI44L,INO80,1.007225364308824,5.166831584936512,2.4758079031110443,0.01801843745560946,0.09852249605529188,-3.38347810841605,2.3652390262181386,0.901366395512182,0.7511386629268183,INO80
PVM_CD163,INO80,1.150320853289493,4.889046435415319,2.2985318312988103,0.02921784534582737,0.132258467287485,-3.937549557845437,2.180534757038243,0.901366395512182,0.7511386629268183,INO80
Adapt_HSPA1A,INO80,0.6370465465843163,5.05583218179458,2.157568656036853,0.040889660588447105,0.1616926032426404,-4.1547587495103055,2.0446471186873483,0.901366395512182,0.7511386629268183,INO80
Adapt_AIF1,INO80,0.5029913137806203,4.572636150476046,1.871163965089527,0.07040801909252414,0.223516356289627,-4.962532408403881,1.8092767504571048,0.901366395512182,0.7511386629268183,INO80
PVM_GPNMB,INO80,0.4996538647183444,4.865401591813377,1.6227119570098063,0.1143533437474279,0.29982648855512495,-5.144105811319951,1.5789246390237368,0.901366395512182,0.7511386629268183,INO80
Adapt_AIF1,TNFAIP2,1.2416198747191451,4.4599720680306065,6.371442663407019,3.827055135430779e-7,1.6896355981981589e-4,6.336813167401653,5.077364865991162,0.9052762189966921,0.75439684916391,TNFAIP2
PVM_CD163,TNFAIP2,1.8942776371009309,6.258009373805196,3.8376814188844226,6.224687120632523e-4,0.013461290959645203,-0.44169254411055103,3.421630384350813,0.9052762189966921,0.75439684916391,TNFAIP2
PVM_GPNMB,TNFAIP2,1.397607028289289,6.3935812240570336,3.1114096555732016,0.003846184064615837,0.03938847620632467,-2.1850322346503486,2.8905090911956726,0.9052762189966921,0.75439684916391,TNFAIP2
Adapt_CCL3,TNFAIP2,0.875316287070496,5.369254123460779,2.8086773483197875,0.008489666077739998,0.06293564104839863,-2.832740051564451,2.6319487799077548,0.9052762189966921,0.75439684916391,TNFAIP2
Adapt_IFI44L,TNFAIP2,0.8707765458135253,5.594429819864319,2.7457386358143197,0.009239414042424622,0.06623706066341278,-2.9134039344899225,2.6030660915523183,0.9052762189966921,0.75439684916391,TNFAIP2
